alt,n_bands,delta,method,bet,allocation,stopping_time,sample_size,run_time
0.6363157894736842,3,0.5,uinnsm_product,agrapa,round_robin,125.0,125.0,0.1383380889892578
0.6363157894736842,10,0.5,uinnsm_product,agrapa,round_robin,34.0,34.0,0.4585709571838379
0.6363157894736842,100,0.5,uinnsm_product,agrapa,round_robin,25.0,25.0,4.588079452514648
0.6363157894736842,500,0.5,uinnsm_product,agrapa,round_robin,25.0,25.0,23.00320267677307
0.6363157894736842,1,0.5,uinnsm_product,agrapa,predictable_kelly,400.0,400.0,0.23495841026306152
0.6363157894736842,3,0.5,uinnsm_product,agrapa,predictable_kelly,66.0,126.0,0.7024393081665039
0.6363157894736842,10,0.5,uinnsm_product,agrapa,predictable_kelly,38.0,70.0,2.3319320678710938
0.6363157894736842,100,0.5,uinnsm_product,agrapa,predictable_kelly,25.0,44.0,23.507079362869263
0.6363157894736842,500,0.5,uinnsm_product,agrapa,predictable_kelly,25.0,44.0,117.74070525169373
0.6363157894736842,1,0.5,uinnsm_product,agrapa,greedy_kelly,400.0,400.0,0.5256643295288086
0.6363157894736842,3,0.5,uinnsm_product,agrapa,greedy_kelly,77.0,77.0,1.1516401767730713
0.6363157894736842,10,0.5,uinnsm_product,agrapa,greedy_kelly,34.0,34.0,3.3257343769073486
0.6363157894736842,100,0.5,uinnsm_product,agrapa,greedy_kelly,25.0,25.0,31.270447969436646
0.6363157894736842,500,0.5,uinnsm_product,agrapa,greedy_kelly,25.0,25.0,156.82169342041016
0.6363157894736842,1,0.5,uinnsm_product,inverse,round_robin,59.0,59.0,0.03743624687194824
0.6363157894736842,3,0.5,uinnsm_product,inverse,round_robin,29.0,29.0,0.10704994201660156
0.6363157894736842,10,0.5,uinnsm_product,inverse,round_robin,24.0,24.0,0.35179901123046875
0.6363157894736842,100,0.5,uinnsm_product,inverse,round_robin,23.0,23.0,3.507676124572754
0.6363157894736842,500,0.5,uinnsm_product,inverse,round_robin,23.0,23.0,17.53994107246399
0.6363157894736842,1,0.5,uinnsm_product,inverse,predictable_kelly,315.0,315.0,0.22963356971740723
0.6363157894736842,3,0.5,uinnsm_product,inverse,predictable_kelly,55.0,104.0,0.6760272979736328
0.6363157894736842,10,0.5,uinnsm_product,inverse,predictable_kelly,24.0,42.0,2.2323715686798096
0.6363157894736842,100,0.5,uinnsm_product,inverse,predictable_kelly,23.0,40.0,22.425445318222046
0.6363157894736842,500,0.5,uinnsm_product,inverse,predictable_kelly,23.0,40.0,112.27399516105652
0.6363157894736842,1,0.5,uinnsm_product,inverse,greedy_kelly,315.0,315.0,0.517052412033081
0.6363157894736842,3,0.5,uinnsm_product,inverse,greedy_kelly,30.0,30.0,1.1215229034423828
0.6363157894736842,10,0.5,uinnsm_product,inverse,greedy_kelly,24.0,24.0,3.2312581539154053
0.6363157894736842,100,0.5,uinnsm_product,inverse,greedy_kelly,23.0,23.0,30.243139028549194
0.6363157894736842,500,0.5,uinnsm_product,inverse,greedy_kelly,23.0,23.0,150.72107338905334
0.6363157894736842,1,0.5,lcb,fixed_predictable,round_robin,100.0,100.0,10.995337009429932
0.6363157894736842,3,0.5,lcb,fixed_predictable,round_robin,,,10.995337009429932
0.6363157894736842,10,0.5,lcb,fixed_predictable,round_robin,,,10.995337009429932
0.6363157894736842,100,0.5,lcb,fixed_predictable,round_robin,,,10.995337009429932
0.6363157894736842,500,0.5,lcb,fixed_predictable,round_robin,,,10.995337009429932
0.6363157894736842,1,0.5,lcb,fixed_predictable,predictable_kelly,,,10.995337009429932
0.6363157894736842,3,0.5,lcb,fixed_predictable,predictable_kelly,,,10.995337009429932
0.6363157894736842,10,0.5,lcb,fixed_predictable,predictable_kelly,,,10.995337009429932
0.6363157894736842,100,0.5,lcb,fixed_predictable,predictable_kelly,,,10.995337009429932
0.6363157894736842,500,0.5,lcb,fixed_predictable,predictable_kelly,,,10.995337009429932
0.6363157894736842,1,0.5,lcb,fixed_predictable,greedy_kelly,,,10.995337009429932
0.6363157894736842,3,0.5,lcb,fixed_predictable,greedy_kelly,,,10.995337009429932
0.6363157894736842,10,0.5,lcb,fixed_predictable,greedy_kelly,,,10.995337009429932
0.6363157894736842,100,0.5,lcb,fixed_predictable,greedy_kelly,,,10.995337009429932
0.6363157894736842,500,0.5,lcb,fixed_predictable,greedy_kelly,,,10.995337009429932
0.6363157894736842,1,0.5,lcb,agrapa,round_robin,47.0,47.0,11.029333114624023
0.6363157894736842,3,0.5,lcb,agrapa,round_robin,,,11.029333114624023
0.6363157894736842,10,0.5,lcb,agrapa,round_robin,,,11.029333114624023
0.6363157894736842,100,0.5,lcb,agrapa,round_robin,,,11.029333114624023
0.6363157894736842,500,0.5,lcb,agrapa,round_robin,,,11.029333114624023
0.6363157894736842,1,0.5,lcb,agrapa,predictable_kelly,,,11.029333114624023
0.6363157894736842,3,0.5,lcb,agrapa,predictable_kelly,,,11.029333114624023
0.6363157894736842,10,0.5,lcb,agrapa,predictable_kelly,,,11.029333114624023
0.6363157894736842,100,0.5,lcb,agrapa,predictable_kelly,,,11.029333114624023
0.6363157894736842,500,0.5,lcb,agrapa,predictable_kelly,,,11.029333114624023
0.6363157894736842,1,0.5,lcb,agrapa,greedy_kelly,,,11.029333114624023
0.6363157894736842,3,0.5,lcb,agrapa,greedy_kelly,,,11.029333114624023
0.6363157894736842,10,0.5,lcb,agrapa,greedy_kelly,,,11.029333114624023
0.6363157894736842,100,0.5,lcb,agrapa,greedy_kelly,,,11.029333114624023
0.6363157894736842,500,0.5,lcb,agrapa,greedy_kelly,,,11.029333114624023
0.6363157894736842,1,0.5,lcb,inverse,round_robin,45.0,45.0,0.37622547149658203
0.6363157894736842,3,0.5,lcb,inverse,round_robin,,,0.37622547149658203
0.6363157894736842,10,0.5,lcb,inverse,round_robin,,,0.37622547149658203
0.6363157894736842,100,0.5,lcb,inverse,round_robin,,,0.37622547149658203
0.6363157894736842,500,0.5,lcb,inverse,round_robin,,,0.37622547149658203
0.6363157894736842,1,0.5,lcb,inverse,predictable_kelly,,,0.37622547149658203
0.6363157894736842,3,0.5,lcb,inverse,predictable_kelly,,,0.37622547149658203
0.6363157894736842,10,0.5,lcb,inverse,predictable_kelly,,,0.37622547149658203
0.6363157894736842,100,0.5,lcb,inverse,predictable_kelly,,,0.37622547149658203
0.6363157894736842,500,0.5,lcb,inverse,predictable_kelly,,,0.37622547149658203
0.6363157894736842,1,0.5,lcb,inverse,greedy_kelly,,,0.37622547149658203
0.6363157894736842,3,0.5,lcb,inverse,greedy_kelly,,,0.37622547149658203
0.6363157894736842,10,0.5,lcb,inverse,greedy_kelly,,,0.37622547149658203
0.6363157894736842,100,0.5,lcb,inverse,greedy_kelly,,,0.37622547149658203
0.6363157894736842,500,0.5,lcb,inverse,greedy_kelly,,,0.37622547149658203
0.6489473684210526,1,0.0,uinnsm_product,fixed_predictable,round_robin,72.0,72.0,0.047994375228881836
0.6489473684210526,3,0.0,uinnsm_product,fixed_predictable,round_robin,72.0,72.0,0.1400611400604248
0.6489473684210526,10,0.0,uinnsm_product,fixed_predictable,round_robin,72.0,72.0,0.45941948890686035
0.6489473684210526,100,0.0,uinnsm_product,fixed_predictable,round_robin,72.0,72.0,4.61579155921936
0.6489473684210526,500,0.0,uinnsm_product,fixed_predictable,round_robin,72.0,72.0,23.155715227127075
0.6489473684210526,1,0.0,uinnsm_product,fixed_predictable,predictable_kelly,72.0,72.0,0.23577356338500977
0.6489473684210526,3,0.0,uinnsm_product,fixed_predictable,predictable_kelly,50.0,94.0,0.7056159973144531
0.6489473684210526,10,0.0,uinnsm_product,fixed_predictable,predictable_kelly,47.0,88.0,2.3342771530151367
0.6489473684210526,100,0.0,uinnsm_product,fixed_predictable,predictable_kelly,47.0,88.0,23.5292489528656
0.6489473684210526,500,0.0,uinnsm_product,fixed_predictable,predictable_kelly,47.0,88.0,118.03494691848755
0.6489473684210526,1,0.0,uinnsm_product,fixed_predictable,greedy_kelly,72.0,72.0,0.5261447429656982
0.6489473684210526,3,0.0,uinnsm_product,fixed_predictable,greedy_kelly,72.0,72.0,1.1575264930725098
0.6489473684210526,10,0.0,uinnsm_product,fixed_predictable,greedy_kelly,72.0,72.0,3.330451250076294
0.6489473684210526,100,0.0,uinnsm_product,fixed_predictable,greedy_kelly,72.0,72.0,31.3647358417511
0.6489473684210526,500,0.0,uinnsm_product,fixed_predictable,greedy_kelly,72.0,72.0,156.24714517593384
0.6489473684210526,1,0.0,uinnsm_product,agrapa,round_robin,400.0,400.0,0.0482485294342041
0.6489473684210526,3,0.0,uinnsm_product,agrapa,round_robin,400.0,400.0,0.13935160636901855
0.6489473684210526,10,0.0,uinnsm_product,agrapa,round_robin,26.0,26.0,0.4615905284881592
0.6489473684210526,100,0.0,uinnsm_product,agrapa,round_robin,23.0,23.0,4.587223529815674
0.6489473684210526,500,0.0,uinnsm_product,agrapa,round_robin,23.0,23.0,22.951247692108154
0.6489473684210526,1,0.0,uinnsm_product,agrapa,predictable_kelly,400.0,400.0,0.23856353759765625
0.6489473684210526,3,0.0,uinnsm_product,agrapa,predictable_kelly,400.0,400.0,0.7107970714569092
0.6489473684210526,10,0.0,uinnsm_product,agrapa,predictable_kelly,24.0,42.0,2.3311426639556885
0.6489473684210526,100,0.0,uinnsm_product,agrapa,predictable_kelly,23.0,40.0,23.503796100616455
0.6489473684210526,500,0.0,uinnsm_product,agrapa,predictable_kelly,23.0,40.0,117.69478964805603
0.6489473684210526,1,0.0,uinnsm_product,agrapa,greedy_kelly,400.0,400.0,0.5271282196044922
0.6489473684210526,3,0.0,uinnsm_product,agrapa,greedy_kelly,400.0,400.0,1.1500835418701172
0.6489473684210526,10,0.0,uinnsm_product,agrapa,greedy_kelly,26.0,26.0,3.321192502975464
0.6489473684210526,100,0.0,uinnsm_product,agrapa,greedy_kelly,23.0,23.0,31.403080940246582
0.6489473684210526,500,0.0,uinnsm_product,agrapa,greedy_kelly,23.0,23.0,156.69737219810486
0.6489473684210526,1,0.0,uinnsm_product,inverse,round_robin,66.0,66.0,0.03732776641845703
0.6489473684210526,3,0.0,uinnsm_product,inverse,round_robin,28.0,28.0,0.10709404945373535
0.6489473684210526,10,0.0,uinnsm_product,inverse,round_robin,22.0,22.0,0.3528416156768799
0.6489473684210526,100,0.0,uinnsm_product,inverse,round_robin,21.0,21.0,3.508183717727661
0.6489473684210526,500,0.0,uinnsm_product,inverse,round_robin,21.0,21.0,17.536457061767578
0.6489473684210526,1,0.0,uinnsm_product,inverse,predictable_kelly,66.0,66.0,0.2274034023284912
0.6489473684210526,3,0.0,uinnsm_product,inverse,predictable_kelly,28.0,50.0,0.6758701801300049
0.6489473684210526,10,0.0,uinnsm_product,inverse,predictable_kelly,21.0,36.0,2.2459256649017334
0.6489473684210526,100,0.0,uinnsm_product,inverse,predictable_kelly,21.0,36.0,22.39284610748291
0.6489473684210526,500,0.0,uinnsm_product,inverse,predictable_kelly,21.0,36.0,112.2559449672699
0.6489473684210526,1,0.0,uinnsm_product,inverse,greedy_kelly,66.0,66.0,0.5174994468688965
0.6489473684210526,3,0.0,uinnsm_product,inverse,greedy_kelly,28.0,28.0,1.1261274814605713
0.6489473684210526,10,0.0,uinnsm_product,inverse,greedy_kelly,22.0,22.0,3.236957550048828
0.6489473684210526,100,0.0,uinnsm_product,inverse,greedy_kelly,21.0,21.0,30.245984077453613
0.6489473684210526,500,0.0,uinnsm_product,inverse,greedy_kelly,21.0,21.0,150.69494318962097
0.6489473684210526,1,0.0,lcb,fixed_predictable,round_robin,92.0,92.0,11.029845237731934
0.6489473684210526,3,0.0,lcb,fixed_predictable,round_robin,,,11.029845237731934
0.6489473684210526,10,0.0,lcb,fixed_predictable,round_robin,,,11.029845237731934
0.6489473684210526,100,0.0,lcb,fixed_predictable,round_robin,,,11.029845237731934
0.6489473684210526,500,0.0,lcb,fixed_predictable,round_robin,,,11.029845237731934
0.6489473684210526,1,0.0,lcb,fixed_predictable,predictable_kelly,,,11.029845237731934
0.6489473684210526,3,0.0,lcb,fixed_predictable,predictable_kelly,,,11.029845237731934
0.6489473684210526,10,0.0,lcb,fixed_predictable,predictable_kelly,,,11.029845237731934
0.6489473684210526,100,0.0,lcb,fixed_predictable,predictable_kelly,,,11.029845237731934
0.6489473684210526,500,0.0,lcb,fixed_predictable,predictable_kelly,,,11.029845237731934
0.6489473684210526,1,0.0,lcb,fixed_predictable,greedy_kelly,,,11.029845237731934
0.6489473684210526,3,0.0,lcb,fixed_predictable,greedy_kelly,,,11.029845237731934
0.6489473684210526,10,0.0,lcb,fixed_predictable,greedy_kelly,,,11.029845237731934
0.6489473684210526,100,0.0,lcb,fixed_predictable,greedy_kelly,,,11.029845237731934
0.6489473684210526,500,0.0,lcb,fixed_predictable,greedy_kelly,,,11.029845237731934
0.6489473684210526,1,0.0,lcb,agrapa,round_robin,43.0,43.0,11.031529664993286
0.6489473684210526,3,0.0,lcb,agrapa,round_robin,,,11.031529664993286
0.6489473684210526,10,0.0,lcb,agrapa,round_robin,,,11.031529664993286
0.6489473684210526,100,0.0,lcb,agrapa,round_robin,,,11.031529664993286
0.6489473684210526,500,0.0,lcb,agrapa,round_robin,,,11.031529664993286
0.6489473684210526,1,0.0,lcb,agrapa,predictable_kelly,,,11.031529664993286
0.6489473684210526,3,0.0,lcb,agrapa,predictable_kelly,,,11.031529664993286
0.6489473684210526,10,0.0,lcb,agrapa,predictable_kelly,,,11.031529664993286
0.6489473684210526,100,0.0,lcb,agrapa,predictable_kelly,,,11.031529664993286
0.6489473684210526,500,0.0,lcb,agrapa,predictable_kelly,,,11.031529664993286
0.6489473684210526,1,0.0,lcb,agrapa,greedy_kelly,,,11.031529664993286
0.6489473684210526,3,0.0,lcb,agrapa,greedy_kelly,,,11.031529664993286
0.6489473684210526,10,0.0,lcb,agrapa,greedy_kelly,,,11.031529664993286
0.6489473684210526,100,0.0,lcb,agrapa,greedy_kelly,,,11.031529664993286
0.6489473684210526,500,0.0,lcb,agrapa,greedy_kelly,,,11.031529664993286
0.6489473684210526,1,0.0,lcb,inverse,round_robin,41.0,41.0,0.3777198791503906
0.6489473684210526,3,0.0,lcb,inverse,round_robin,,,0.3777198791503906
0.6489473684210526,10,0.0,lcb,inverse,round_robin,,,0.3777198791503906
0.6489473684210526,100,0.0,lcb,inverse,round_robin,,,0.3777198791503906
0.6489473684210526,500,0.0,lcb,inverse,round_robin,,,0.3777198791503906
0.6489473684210526,1,0.0,lcb,inverse,predictable_kelly,,,0.3777198791503906
0.6489473684210526,3,0.0,lcb,inverse,predictable_kelly,,,0.3777198791503906
0.6489473684210526,10,0.0,lcb,inverse,predictable_kelly,,,0.3777198791503906
0.6489473684210526,100,0.0,lcb,inverse,predictable_kelly,,,0.3777198791503906
0.6489473684210526,500,0.0,lcb,inverse,predictable_kelly,,,0.3777198791503906
0.6489473684210526,1,0.0,lcb,inverse,greedy_kelly,,,0.3777198791503906
0.6489473684210526,3,0.0,lcb,inverse,greedy_kelly,,,0.3777198791503906
0.6489473684210526,10,0.0,lcb,inverse,greedy_kelly,,,0.3777198791503906
0.6489473684210526,100,0.0,lcb,inverse,greedy_kelly,,,0.3777198791503906
0.6489473684210526,500,0.0,lcb,inverse,greedy_kelly,,,0.3777198791503906
0.6489473684210526,1,0.5,uinnsm_product,fixed_predictable,round_robin,248.0,248.0,0.04813814163208008
0.6489473684210526,3,0.5,uinnsm_product,fixed_predictable,round_robin,248.0,248.0,0.13915276527404785
0.6489473684210526,10,0.5,uinnsm_product,fixed_predictable,round_robin,248.0,248.0,0.46062397956848145
0.6489473684210526,100,0.5,uinnsm_product,fixed_predictable,round_robin,248.0,248.0,4.601041555404663
0.6489473684210526,500,0.5,uinnsm_product,fixed_predictable,round_robin,248.0,248.0,23.07031273841858
0.6489473684210526,1,0.5,uinnsm_product,fixed_predictable,predictable_kelly,275.0,275.0,0.23672270774841309
0.6489473684210526,3,0.5,uinnsm_product,fixed_predictable,predictable_kelly,96.0,186.0,0.7033491134643555
0.6489473684210526,10,0.5,uinnsm_product,fixed_predictable,predictable_kelly,47.0,88.0,2.342463970184326
0.6489473684210526,100,0.5,uinnsm_product,fixed_predictable,predictable_kelly,47.0,88.0,23.522583723068237
0.6489473684210526,500,0.5,uinnsm_product,fixed_predictable,predictable_kelly,47.0,88.0,117.98172450065613
0.6489473684210526,1,0.5,uinnsm_product,fixed_predictable,greedy_kelly,275.0,275.0,0.5273439884185791
0.6489473684210526,3,0.5,uinnsm_product,fixed_predictable,greedy_kelly,65.0,65.0,1.154123306274414
0.6489473684210526,10,0.5,uinnsm_product,fixed_predictable,greedy_kelly,65.0,65.0,3.334287643432617
0.6489473684210526,100,0.5,uinnsm_product,fixed_predictable,greedy_kelly,65.0,65.0,31.300360441207886
0.6489473684210526,500,0.5,uinnsm_product,fixed_predictable,greedy_kelly,65.0,65.0,156.30410718917847
0.6489473684210526,1,0.5,uinnsm_product,agrapa,round_robin,400.0,400.0,0.048459529876708984
0.6489473684210526,3,0.5,uinnsm_product,agrapa,round_robin,101.0,101.0,0.13874125480651855
0.6489473684210526,10,0.5,uinnsm_product,agrapa,round_robin,32.0,32.0,0.4580833911895752
0.6489473684210526,100,0.5,uinnsm_product,agrapa,round_robin,23.0,23.0,4.5952301025390625
0.6489473684210526,500,0.5,uinnsm_product,agrapa,round_robin,23.0,23.0,22.98374581336975
0.6489473684210526,1,0.5,uinnsm_product,agrapa,predictable_kelly,400.0,400.0,0.2350776195526123
0.6489473684210526,3,0.5,uinnsm_product,agrapa,predictable_kelly,54.0,102.0,0.7030153274536133
0.6489473684210526,10,0.5,uinnsm_product,agrapa,predictable_kelly,33.0,60.0,2.3420727252960205
0.6489473684210526,100,0.5,uinnsm_product,agrapa,predictable_kelly,23.0,40.0,23.48134708404541
0.6489473684210526,500,0.5,uinnsm_product,agrapa,predictable_kelly,23.0,40.0,117.69425916671753
0.6489473684210526,1,0.5,uinnsm_product,agrapa,greedy_kelly,400.0,400.0,0.5245566368103027
0.6489473684210526,3,0.5,uinnsm_product,agrapa,greedy_kelly,65.0,65.0,1.1495435237884521
0.6489473684210526,10,0.5,uinnsm_product,agrapa,greedy_kelly,32.0,32.0,3.334993600845337
0.6489473684210526,100,0.5,uinnsm_product,agrapa,greedy_kelly,23.0,23.0,31.260798931121826
0.6489473684210526,500,0.5,uinnsm_product,agrapa,greedy_kelly,23.0,23.0,156.42950558662415
0.6489473684210526,1,0.5,uinnsm_product,inverse,round_robin,51.0,51.0,0.037606000900268555
0.6489473684210526,3,0.5,uinnsm_product,inverse,round_robin,26.0,26.0,0.10700130462646484
0.6489473684210526,10,0.5,uinnsm_product,inverse,round_robin,22.0,22.0,0.35201191902160645
0.6489473684210526,100,0.5,uinnsm_product,inverse,round_robin,21.0,21.0,3.500588893890381
0.6489473684210526,500,0.5,uinnsm_product,inverse,round_robin,21.0,21.0,17.54429817199707
0.6489473684210526,1,0.5,uinnsm_product,inverse,predictable_kelly,301.0,301.0,0.22575902938842773
0.6489473684210526,3,0.5,uinnsm_product,inverse,predictable_kelly,44.0,82.0,0.6708564758300781
0.6489473684210526,10,0.5,uinnsm_product,inverse,predictable_kelly,22.0,38.0,2.2352538108825684
0.6489473684210526,100,0.5,uinnsm_product,inverse,predictable_kelly,21.0,36.0,22.426656246185303
0.6489473684210526,500,0.5,uinnsm_product,inverse,predictable_kelly,21.0,36.0,112.15813970565796
0.6489473684210526,1,0.5,uinnsm_product,inverse,greedy_kelly,301.0,301.0,0.519453763961792
0.6489473684210526,3,0.5,uinnsm_product,inverse,greedy_kelly,28.0,28.0,1.1247508525848389
0.6489473684210526,10,0.5,uinnsm_product,inverse,greedy_kelly,22.0,22.0,3.232450008392334
0.6489473684210526,100,0.5,uinnsm_product,inverse,greedy_kelly,21.0,21.0,30.31553077697754
0.6489473684210526,500,0.5,uinnsm_product,inverse,greedy_kelly,21.0,21.0,150.8036437034607
0.6489473684210526,1,0.5,lcb,fixed_predictable,round_robin,92.0,92.0,11.02091121673584
0.6489473684210526,3,0.5,lcb,fixed_predictable,round_robin,,,11.02091121673584
0.6489473684210526,10,0.5,lcb,fixed_predictable,round_robin,,,11.02091121673584
0.6489473684210526,100,0.5,lcb,fixed_predictable,round_robin,,,11.02091121673584
0.6489473684210526,500,0.5,lcb,fixed_predictable,round_robin,,,11.02091121673584
0.6489473684210526,1,0.5,lcb,fixed_predictable,predictable_kelly,,,11.02091121673584
0.6489473684210526,3,0.5,lcb,fixed_predictable,predictable_kelly,,,11.02091121673584
0.6489473684210526,10,0.5,lcb,fixed_predictable,predictable_kelly,,,11.02091121673584
0.6489473684210526,100,0.5,lcb,fixed_predictable,predictable_kelly,,,11.02091121673584
0.6489473684210526,500,0.5,lcb,fixed_predictable,predictable_kelly,,,11.02091121673584
0.6489473684210526,1,0.5,lcb,fixed_predictable,greedy_kelly,,,11.02091121673584
0.6489473684210526,3,0.5,lcb,fixed_predictable,greedy_kelly,,,11.02091121673584
0.6489473684210526,10,0.5,lcb,fixed_predictable,greedy_kelly,,,11.02091121673584
0.6489473684210526,100,0.5,lcb,fixed_predictable,greedy_kelly,,,11.02091121673584
0.6489473684210526,500,0.5,lcb,fixed_predictable,greedy_kelly,,,11.02091121673584
0.6489473684210526,1,0.5,lcb,agrapa,round_robin,43.0,43.0,11.017837047576904
0.6489473684210526,3,0.5,lcb,agrapa,round_robin,,,11.017837047576904
0.6489473684210526,10,0.5,lcb,agrapa,round_robin,,,11.017837047576904
0.6489473684210526,100,0.5,lcb,agrapa,round_robin,,,11.017837047576904
0.6489473684210526,500,0.5,lcb,agrapa,round_robin,,,11.017837047576904
0.6489473684210526,1,0.5,lcb,agrapa,predictable_kelly,,,11.017837047576904
0.6489473684210526,3,0.5,lcb,agrapa,predictable_kelly,,,11.017837047576904
0.6489473684210526,10,0.5,lcb,agrapa,predictable_kelly,,,11.017837047576904
0.6489473684210526,100,0.5,lcb,agrapa,predictable_kelly,,,11.017837047576904
0.6489473684210526,500,0.5,lcb,agrapa,predictable_kelly,,,11.017837047576904
0.6489473684210526,1,0.5,lcb,agrapa,greedy_kelly,,,11.017837047576904
0.6489473684210526,3,0.5,lcb,agrapa,greedy_kelly,,,11.017837047576904
0.6489473684210526,10,0.5,lcb,agrapa,greedy_kelly,,,11.017837047576904
0.6489473684210526,100,0.5,lcb,agrapa,greedy_kelly,,,11.017837047576904
0.6489473684210526,500,0.5,lcb,agrapa,greedy_kelly,,,11.017837047576904
0.6489473684210526,1,0.5,lcb,inverse,round_robin,41.0,41.0,0.3738842010498047
0.6489473684210526,3,0.5,lcb,inverse,round_robin,,,0.3738842010498047
0.6489473684210526,10,0.5,lcb,inverse,round_robin,,,0.3738842010498047
0.6489473684210526,100,0.5,lcb,inverse,round_robin,,,0.3738842010498047
0.6489473684210526,500,0.5,lcb,inverse,round_robin,,,0.3738842010498047
0.6489473684210526,1,0.5,lcb,inverse,predictable_kelly,,,0.3738842010498047
0.6489473684210526,3,0.5,lcb,inverse,predictable_kelly,,,0.3738842010498047
0.6489473684210526,10,0.5,lcb,inverse,predictable_kelly,,,0.3738842010498047
0.6489473684210526,100,0.5,lcb,inverse,predictable_kelly,,,0.3738842010498047
0.6489473684210526,500,0.5,lcb,inverse,predictable_kelly,,,0.3738842010498047
0.6489473684210526,1,0.5,lcb,inverse,greedy_kelly,,,0.3738842010498047
0.6489473684210526,3,0.5,lcb,inverse,greedy_kelly,,,0.3738842010498047
0.6489473684210526,10,0.5,lcb,inverse,greedy_kelly,,,0.3738842010498047
0.6489473684210526,100,0.5,lcb,inverse,greedy_kelly,,,0.3738842010498047
0.6489473684210526,500,0.5,lcb,inverse,greedy_kelly,,,0.3738842010498047
0.661578947368421,1,0.0,uinnsm_product,fixed_predictable,round_robin,64.0,64.0,0.047863006591796875
0.661578947368421,3,0.0,uinnsm_product,fixed_predictable,round_robin,64.0,64.0,0.13923025131225586
0.661578947368421,10,0.0,uinnsm_product,fixed_predictable,round_robin,64.0,64.0,0.45905590057373047
0.661578947368421,100,0.0,uinnsm_product,fixed_predictable,round_robin,64.0,64.0,4.600179433822632
0.661578947368421,500,0.0,uinnsm_product,fixed_predictable,round_robin,64.0,64.0,23.119588613510132
0.661578947368421,1,0.0,uinnsm_product,fixed_predictable,predictable_kelly,64.0,64.0,0.23680543899536133
0.661578947368421,3,0.0,uinnsm_product,fixed_predictable,predictable_kelly,46.0,86.0,0.7021317481994629
0.661578947368421,10,0.0,uinnsm_product,fixed_predictable,predictable_kelly,43.0,80.0,2.3435308933258057
0.661578947368421,100,0.0,uinnsm_product,fixed_predictable,predictable_kelly,43.0,80.0,23.57048201560974
0.661578947368421,500,0.0,uinnsm_product,fixed_predictable,predictable_kelly,43.0,80.0,118.07964658737183
0.661578947368421,1,0.0,uinnsm_product,fixed_predictable,greedy_kelly,64.0,64.0,0.5282785892486572
0.661578947368421,3,0.0,uinnsm_product,fixed_predictable,greedy_kelly,64.0,64.0,1.1525940895080566
0.661578947368421,10,0.0,uinnsm_product,fixed_predictable,greedy_kelly,64.0,64.0,3.327482223510742
0.661578947368421,100,0.0,uinnsm_product,fixed_predictable,greedy_kelly,64.0,64.0,31.280694007873535
0.661578947368421,500,0.0,uinnsm_product,fixed_predictable,greedy_kelly,64.0,64.0,156.4240801334381
0.661578947368421,1,0.0,uinnsm_product,agrapa,round_robin,400.0,400.0,0.048354387283325195
0.661578947368421,3,0.0,uinnsm_product,agrapa,round_robin,400.0,400.0,0.1396939754486084
0.661578947368421,10,0.0,uinnsm_product,agrapa,round_robin,24.0,24.0,0.4610292911529541
0.661578947368421,100,0.0,uinnsm_product,agrapa,round_robin,21.0,21.0,4.578940153121948
0.661578947368421,500,0.0,uinnsm_product,agrapa,round_robin,21.0,21.0,22.952404975891113
0.661578947368421,1,0.0,uinnsm_product,agrapa,predictable_kelly,400.0,400.0,0.2349696159362793
0.661578947368421,3,0.0,uinnsm_product,agrapa,predictable_kelly,400.0,400.0,0.6995453834533691
0.661578947368421,10,0.0,uinnsm_product,agrapa,predictable_kelly,22.0,38.0,2.3404717445373535
0.661578947368421,100,0.0,uinnsm_product,agrapa,predictable_kelly,21.0,36.0,23.50305700302124
0.661578947368421,500,0.0,uinnsm_product,agrapa,predictable_kelly,21.0,36.0,117.83428382873535
0.661578947368421,1,0.0,uinnsm_product,agrapa,greedy_kelly,400.0,400.0,0.5249276161193848
0.661578947368421,3,0.0,uinnsm_product,agrapa,greedy_kelly,400.0,400.0,1.1475934982299805
0.661578947368421,10,0.0,uinnsm_product,agrapa,greedy_kelly,24.0,24.0,3.340972423553467
0.661578947368421,100,0.0,uinnsm_product,agrapa,greedy_kelly,21.0,21.0,31.17768383026123
0.661578947368421,500,0.0,uinnsm_product,agrapa,greedy_kelly,21.0,21.0,156.48504161834717
0.661578947368421,1,0.0,uinnsm_product,inverse,round_robin,56.0,56.0,0.0374908447265625
0.661578947368421,3,0.0,uinnsm_product,inverse,round_robin,24.0,24.0,0.10705304145812988
0.661578947368421,10,0.0,uinnsm_product,inverse,round_robin,20.0,20.0,0.3533437252044678
0.661578947368421,100,0.0,uinnsm_product,inverse,round_robin,19.0,19.0,3.506147861480713
0.661578947368421,500,0.0,uinnsm_product,inverse,round_robin,19.0,19.0,17.558704614639282
0.661578947368421,1,0.0,uinnsm_product,inverse,predictable_kelly,56.0,56.0,0.22574734687805176
0.661578947368421,3,0.0,uinnsm_product,inverse,predictable_kelly,24.0,42.0,0.6726272106170654
0.661578947368421,10,0.0,uinnsm_product,inverse,predictable_kelly,20.0,34.0,2.2766666412353516
0.661578947368421,100,0.0,uinnsm_product,inverse,predictable_kelly,19.0,32.0,22.46536159515381
0.661578947368421,500,0.0,uinnsm_product,inverse,predictable_kelly,19.0,32.0,112.09052228927612
