batch_sizes,A_c,invalid
20,0.6,0.8
4,0.5,1.0
32,0.546875,0.90625
13,0.5384615384615384,0.9230769230769231
4,0.5,1.0
4,0.625,0.75
4,0.625,0.75
4,0.5,1.0
1,1.0,0.0
288,0.5347222222222222,0.9027777777777778
8,0.5,1.0
92,0.5163043478260869,0.9239130434782609
4,0.625,0.75
4,0.625,0.75
8,0.625,0.75
4,0.5,1.0
16,0.5625,0.875
44,0.5795454545454546,0.8409090909090909
4,0.5,1.0
282,0.5620567375886525,0.8546099290780141
4,0.5,1.0
8,0.5625,0.875
4,0.625,0.75
24,0.5833333333333334,0.8333333333333334
4,0.5,1.0
32,0.53125,0.9375
84,0.5119047619047619,0.9285714285714286
8,0.5625,0.875
24,0.6041666666666666,0.7916666666666666
80,0.55,0.9
90,0.6944444444444444,0.5888888888888889
4,0.625,0.75
48,0.5625,0.875
4,0.625,0.75
4,0.625,0.75
16,0.5,0.875
56,0.5178571428571429,0.9285714285714286
24,0.5416666666666666,0.9166666666666666
4,0.625,0.75
12,0.5833333333333334,0.8333333333333334
4,0.5,1.0
4,0.375,0.75
292,0.5445205479452054,0.8972602739726028
19,0.5526315789473685,0.8947368421052632
4,0.625,0.75
4,0.625,0.75
20,0.55,0.9
12,0.4583333333333333,0.9166666666666666
93,0.521505376344086,0.9139784946236559
4,0.5,1.0
4,0.625,0.75
352,0.5610795454545454,0.8721590909090909
12,0.625,0.75
32,0.515625,0.84375
208,0.5625,0.8557692307692307
5,0.6,0.8
4,0.625,0.75
8,0.625,0.75
4,0.625,0.75
278,0.5377697841726619,0.8884892086330936
4,0.5,1.0
28,0.5357142857142857,0.8571428571428571
20,0.6,0.8
34,0.5147058823529411,0.9117647058823529
20,0.575,0.85
40,0.5625,0.825
83,0.536144578313253,0.9036144578313253
44,0.5113636363636364,0.9318181818181818
12,0.5,0.8333333333333334
4,0.5,1.0
23,0.5217391304347826,0.8695652173913043
4,0.625,0.75
191,0.5471204188481675,0.8952879581151832
2,0.5,1.0
4,0.375,0.75
16,0.5625,0.875
4,0.5,1.0
4,0.5,1.0
55,0.5454545454545454,0.9090909090909091
8,0.5625,0.875
353,0.5524079320113314,0.8838526912181303
31,0.6129032258064516,0.7741935483870968
4,0.625,0.75
28,0.5535714285714286,0.8928571428571429
4,0.5,1.0
3,0.5,1.0
4,0.5,1.0
44,0.5227272727272727,0.8636363636363636
12,0.5,1.0
16,0.53125,0.9375
4,0.625,0.75
4,0.5,1.0
4,0.5,1.0
28,0.5178571428571429,0.8928571428571429
28,0.5357142857142857,0.9285714285714286
4,0.625,0.75
28,0.5535714285714286,0.8928571428571429
4,0.5,1.0
8,0.625,0.75
24,0.5,1.0
4,0.625,0.75
4,0.625,0.75
4,0.5,1.0
4,0.625,0.75
278,0.5215827338129496,0.9136690647482014
4,0.5,1.0
4,0.625,0.75
459,0.5827886710239651,0.8257080610021786
4,0.5,1.0
40,0.5625,0.875
60,0.55,0.9
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
20,0.575,0.85
44,0.5340909090909091,0.8863636363636364
51,0.5686274509803921,0.8627450980392157
168,0.5327380952380952,0.8511904761904762
4,0.625,0.75
12,0.5833333333333334,0.8333333333333334
28,0.5357142857142857,0.8571428571428571
8,0.5,0.75
1,0.5,1.0
4,0.625,0.75
24,0.5625,0.875
4,0.5,1.0
451,0.549889135254989,0.8869179600886918
75,0.5266666666666666,0.92
4,0.625,0.75
5,0.8,0.4
8,0.5625,0.875
289,0.5363321799307958,0.9065743944636678
105,0.5190476190476191,0.9238095238095239
4,0.5,1.0
8,0.5625,0.875
2,0.75,0.5
4,0.5,1.0
4,0.5,1.0
4,0.75,0.5
4,0.625,0.75
298,0.5620805369127517,0.8691275167785235
8,0.5,1.0
70,0.5071428571428571,0.9285714285714286
4,0.5,1.0
24,0.5208333333333334,0.875
317,0.5599369085173501,0.861198738170347
6,0.8333333333333334,0.3333333333333333
4,0.5,1.0
32,0.546875,0.90625
14,0.6071428571428571,0.7857142857142857
8,0.5625,0.875
196,0.5688775510204082,0.8622448979591837
62,0.5403225806451613,0.9193548387096774
44,0.5454545454545454,0.8636363636363636
4,0.5,1.0
4,0.5,1.0
16,0.53125,0.9375
4,0.625,0.75
27,0.5185185185185185,0.8888888888888888
82,0.6402439024390244,0.6463414634146342
4,0.5,1.0
4,0.5,1.0
32,0.5625,0.875
345,0.5594202898550724,0.8753623188405797
4,0.5,1.0
4,0.5,1.0
12,0.5,1.0
5,0.5,1.0
99,0.5858585858585859,0.8282828282828283
32,0.5625,0.875
109,0.7018348623853211,0.5412844036697247
193,0.616580310880829,0.6528497409326425
16,0.625,0.75
4,0.625,0.75
4,0.5,1.0
128,0.55078125,0.8671875
4,0.625,0.75
305,0.5704918032786885,0.8459016393442623
12,0.5416666666666666,0.9166666666666666
202,0.4975247524752475,0.9257425742574258
8,0.625,0.75
4,0.375,0.75
24,0.5208333333333334,0.9583333333333334
12,0.5416666666666666,0.9166666666666666
4,0.5,1.0
12,0.5,1.0
4,0.5,1.0
54,0.5833333333333334,0.8333333333333334
184,0.5625,0.8641304347826086
3,0.6666666666666666,0.6666666666666666
8,0.5,1.0
4,0.625,0.75
346,0.5303468208092486,0.9046242774566474
4,0.5,1.0
95,0.6368421052631579,0.6210526315789474
4,0.625,0.75
4,0.625,0.75
4,0.625,0.75
4,0.625,0.75
19,0.5526315789473685,0.7894736842105263
140,0.5714285714285714,0.8571428571428571
4,0.5,1.0
4,0.5,1.0
98,0.576530612244898,0.8469387755102041
24,0.5416666666666666,0.9166666666666666
24,0.5625,0.875
4,0.625,0.75
103,0.5436893203883495,0.8737864077669902
27,0.5555555555555556,0.8888888888888888
4,0.625,0.75
8,0.5,1.0
4,0.625,0.75
86,0.6162790697674418,0.6976744186046512
32,0.546875,0.90625
8,0.5625,0.875
7,0.5,1.0
20,0.575,0.85
1,1.0,0.0
257,0.5953307392996109,0.8015564202334631
284,0.5704225352112676,0.8591549295774648
16,0.5625,0.875
1,1.0,0.0
4,0.5,1.0
327,0.5474006116207951,0.8990825688073395
4,0.5,1.0
4,0.625,0.75
4,0.375,0.75
4,0.5,1.0
4,0.625,0.75
4,0.625,0.75
8,0.5,1.0
4,0.5,1.0
3,0.6666666666666666,0.6666666666666666
3,0.5,1.0
8,0.5625,0.875
288,0.5451388888888888,0.8819444444444444
4,0.5,1.0
20,0.55,0.8
8,0.5,1.0
28,0.5357142857142857,0.9285714285714286
4,0.625,0.75
36,0.5138888888888888,0.9166666666666666
4,0.625,0.75
12,0.5,1.0
160,0.553125,0.85625
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
316,0.5443037974683544,0.9113924050632911
68,0.5147058823529411,0.9117647058823529
4,0.5,1.0
4,0.5,1.0
16,0.53125,0.8125
12,0.5833333333333334,0.8333333333333334
4,0.5,1.0
420,0.5773809523809523,0.8452380952380952
12,0.625,0.75
12,0.5833333333333334,0.8333333333333334
350,0.5657142857142857,0.8571428571428571
4,0.625,0.75
95,0.531578947368421,0.9157894736842105
4,0.625,0.75
220,0.5272727272727272,0.9090909090909091
8,0.5625,0.875
4,0.5,1.0
3,0.6666666666666666,0.6666666666666666
4,0.625,0.75
8,0.5,1.0
332,0.5451807228915663,0.8734939759036144
4,0.5,1.0
212,0.5377358490566038,0.8962264150943396
32,0.515625,0.90625
44,0.48863636363636365,0.9772727272727273
4,0.5,1.0
12,0.5833333333333334,0.8333333333333334
12,0.5416666666666666,0.9166666666666666
16,0.5625,0.875
32,0.546875,0.90625
47,0.5212765957446809,0.9574468085106383
4,0.5,1.0
395,0.5594936708860759,0.8708860759493671
20,0.575,0.85
4,0.5,1.0
56,0.5089285714285714,0.9821428571428571
4,0.625,0.75
336,0.5580357142857143,0.8839285714285714
4,0.5,1.0
260,0.5673076923076923,0.8653846153846154
8,0.5625,0.875
4,0.5,1.0
33,0.5151515151515151,0.9696969696969697
8,0.625,0.75
36,0.5416666666666666,0.9166666666666666
4,0.5,1.0
8,0.5625,0.875
4,0.5,1.0
20,0.55,0.9
1,1.0,0.0
3,0.6666666666666666,0.6666666666666666
32,0.515625,0.90625
12,0.5,1.0
8,0.625,0.75
4,0.375,0.75
4,0.625,0.75
8,0.625,0.75
16,0.53125,0.9375
12,0.5,1.0
8,0.625,0.75
16,0.5,1.0
287,0.5226480836236934,0.9128919860627178
1,1.0,0.0
4,0.375,0.75
12,0.5833333333333334,0.8333333333333334
141,0.5567375886524822,0.8865248226950354
104,0.6538461538461539,0.5961538461538461
4,0.5,1.0
16,0.5625,0.875
16,0.5625,0.875
4,0.625,0.75
4,0.625,0.75
12,0.5416666666666666,0.9166666666666666
60,0.5166666666666667,0.8666666666666667
4,0.625,0.75
12,0.5833333333333334,0.8333333333333334
24,0.5208333333333334,0.875
47,0.5319148936170213,0.9361702127659575
4,0.5,1.0
310,0.5564516129032258,0.8741935483870967
24,0.5416666666666666,0.8333333333333334
44,0.5340909090909091,0.8863636363636364
4,0.5,1.0
12,0.5,1.0
64,0.5703125,0.859375
4,0.625,0.75
4,0.5,1.0
2,0.5,1.0
3,0.5,1.0
2,0.5,1.0
1,1.0,0.0
4,0.5,1.0
274,0.5583941605839416,0.8686131386861314
4,0.5,1.0
4,0.5,1.0
192,0.5546875,0.8802083333333334
8,0.625,0.75
114,0.631578947368421,0.6666666666666666
28,0.5892857142857143,0.8214285714285714
8,0.5,1.0
8,0.5625,0.875
4,0.5,1.0
4,0.625,0.75
4,0.5,1.0
8,0.5,1.0
8,0.625,0.75
8,0.5,1.0
24,0.5625,0.875
6,0.5,1.0
4,0.625,0.75
400,0.56,0.88
32,0.578125,0.84375
4,0.625,0.75
4,0.625,0.75
128,0.53515625,0.8984375
4,0.625,0.75
3,0.6666666666666666,0.6666666666666666
52,0.5961538461538461,0.8076923076923077
384,0.5625,0.8645833333333334
116,0.5560344827586207,0.8879310344827587
8,0.5,1.0
4,0.5,1.0
36,0.5416666666666666,0.8611111111111112
145,0.6206896551724138,0.7034482758620689
4,0.625,0.75
8,0.5625,0.875
8,0.4375,0.875
180,0.5555555555555556,0.8888888888888888
32,0.546875,0.90625
16,0.59375,0.8125
12,0.625,0.75
12,0.5,1.0
4,0.5,1.0
8,0.625,0.75
63,0.5714285714285714,0.8253968253968254
8,0.5625,0.875
404,0.5804455445544554,0.8292079207920792
111,0.545045045045045,0.9099099099099099
20,0.5,0.9
4,0.625,0.75
20,0.525,0.95
32,0.578125,0.84375
4,0.5,1.0
8,0.5625,0.875
4,0.5,1.0
4,0.625,0.75
24,0.5,1.0
4,0.5,1.0
12,0.5,1.0
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
4,0.625,0.75
4,0.5,1.0
184,0.5760869565217391,0.8369565217391305
67,0.5298507462686567,0.8805970149253731
16,0.5625,0.875
40,0.5375,0.925
264,0.5643939393939394,0.8484848484848485
340,0.5367647058823529,0.9205882352941176
52,0.5576923076923077,0.8461538461538461
1,1.0,0.0
12,0.5,1.0
48,0.5208333333333334,0.9583333333333334
72,0.5625,0.875
8,0.625,0.75
8,0.625,0.75
8,0.5,1.0
8,0.5,1.0
4,0.625,0.75
4,0.5,1.0
8,0.5,1.0
20,0.55,0.9
70,0.5785714285714286,0.6428571428571429
4,0.5,1.0
41,0.5,0.9024390243902439
237,0.5886075949367089,0.8059071729957806
4,0.5,1.0
20,0.5,1.0
16,0.59375,0.8125
4,0.375,0.75
4,0.5,1.0
4,0.5,1.0
4,0.625,0.75
224,0.5513392857142857,0.8973214285714286
12,0.5833333333333334,0.8333333333333334
8,0.5625,0.875
3,0.5,1.0
338,0.5428994082840237,0.9023668639053254
4,0.5,1.0
3,0.5,1.0
293,0.5631399317406144,0.8532423208191127
2,0.5,1.0
4,0.625,0.75
521,0.5758157389635317,0.8445297504798465
4,0.625,0.75
4,0.625,0.75
36,0.4583333333333333,0.9166666666666666
8,0.5625,0.875
251,0.5816733067729084,0.8286852589641435
4,0.625,0.75
24,0.5416666666666666,0.9166666666666666
4,0.5,1.0
4,0.5,1.0
8,0.5625,0.875
72,0.5416666666666666,0.8888888888888888
4,0.5,1.0
4,0.625,0.75
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
32,0.53125,0.875
8,0.5625,0.875
4,0.5,1.0
3,0.6666666666666666,0.6666666666666666
16,0.5625,0.875
15,0.5333333333333333,0.9333333333333333
4,0.5,1.0
4,0.5,1.0
9,0.6111111111111112,0.7777777777777778
4,0.625,0.75
8,0.5,1.0
168,0.5684523809523809,0.8630952380952381
24,0.4791666666666667,0.9583333333333334
4,0.5,1.0
8,0.5,1.0
4,0.625,0.75
4,0.5,1.0
424,0.5530660377358491,0.875
4,0.625,0.75
302,0.5463576158940397,0.8807947019867549
4,0.625,0.75
1,0.5,1.0
28,0.5535714285714286,0.8928571428571429
4,0.625,0.75
4,0.625,0.25
40,0.575,0.85
20,0.525,0.95
4,0.625,0.75
47,0.5319148936170213,0.8936170212765957
12,0.5416666666666666,0.9166666666666666
4,0.625,0.75
47,0.5,1.0
4,0.5,1.0
408,0.5441176470588235,0.8921568627450981
4,0.625,0.75
8,0.5,0.75
1,0.5,1.0
4,0.5,1.0
71,0.5563380281690141,0.8873239436619719
263,0.5228136882129277,0.9391634980988594
6,0.5,1.0
4,0.625,0.75
20,0.5,1.0
8,0.5,1.0
181,0.5497237569060773,0.8895027624309392
44,0.5227272727272727,0.9545454545454546
8,0.625,0.75
76,0.5460526315789473,0.881578947368421
4,0.5,1.0
28,0.5535714285714286,0.8928571428571429
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
80,0.50625,0.9625
4,0.625,0.75
15,0.5666666666666667,0.7333333333333333
8,0.5625,0.875
5,0.6,0.8
8,0.5625,0.875
4,0.5,1.0
190,0.6078947368421053,0.7631578947368421
8,0.5625,0.875
236,0.576271186440678,0.847457627118644
4,0.625,0.75
4,0.625,0.75
12,0.5416666666666666,0.9166666666666666
8,0.5625,0.875
323,0.5588235294117647,0.8699690402476781
1,0.5,1.0
2,0.75,0.5
36,0.5138888888888888,0.9722222222222222
16,0.5625,0.875
148,0.581081081081081,0.8378378378378378
4,0.625,0.75
4,0.5,1.0
404,0.568069306930693,0.8589108910891089
8,0.5625,0.875
4,0.5,1.0
8,0.625,0.75
16,0.5,0.875
4,0.625,0.75
52,0.5192307692307693,0.9230769230769231
4,0.625,0.75
72,0.5347222222222222,0.9027777777777778
112,0.5580357142857143,0.8839285714285714
12,0.5,1.0
50,0.54,0.88
1,0.5,1.0
247,0.582995951417004,0.8340080971659919
4,0.5,1.0
16,0.53125,0.9375
4,0.5,1.0
16,0.5625,0.875
12,0.5416666666666666,0.9166666666666666
4,0.625,0.75
4,0.5,1.0
173,0.4884393063583815,0.9190751445086706
8,0.5,1.0
4,0.5,1.0
404,0.5643564356435643,0.8613861386138614
4,0.5,1.0
8,0.5625,0.875
36,0.5555555555555556,0.8888888888888888
44,0.48863636363636365,0.9318181818181818
44,0.5340909090909091,0.9318181818181818
24,0.5416666666666666,0.8333333333333334
4,0.5,1.0
348,0.5387931034482759,0.8994252873563219
4,0.625,0.75
8,0.5,1.0
11,0.5909090909090909,0.8181818181818182
87,0.6666666666666666,0.6206896551724138
4,0.5,1.0
308,0.5568181818181818,0.8603896103896104
4,0.625,0.75
31,0.532258064516129,0.9354838709677419
4,0.5,1.0
4,0.625,0.75
24,0.5208333333333334,0.9583333333333334
4,0.5,1.0
36,0.5694444444444444,0.8611111111111112
8,0.5625,0.875
8,0.5,1.0
11,0.5,1.0
64,0.5546875,0.890625
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
170,0.5352941176470588,0.9176470588235294
107,0.5420560747663551,0.897196261682243
260,0.5365384615384615,0.8961538461538462
79,0.5189873417721519,0.9620253164556962
24,0.5416666666666666,0.9166666666666666
11,0.5,1.0
4,0.625,0.75
24,0.5833333333333334,0.8333333333333334
236,0.5169491525423728,0.923728813559322
20,0.5,1.0
4,0.5,1.0
4,0.5,1.0
3,0.5,1.0
280,0.5678571428571428,0.8571428571428571
80,0.50625,0.9375
4,0.625,0.75
4,0.5,1.0
3,0.6666666666666666,0.6666666666666666
16,0.5625,0.875
57,0.5877192982456141,0.8245614035087719
436,0.5825688073394495,0.8211009174311926
8,0.5,1.0
256,0.580078125,0.83984375
83,0.4939759036144578,0.9397590361445783
8,0.5625,0.875
7,0.5,1.0
25,0.5,1.0
4,0.5,1.0
28,0.5,0.9285714285714286
24,0.5833333333333334,0.8333333333333334
8,0.625,0.75
4,0.5,1.0
8,0.625,0.75
4,0.375,0.75
8,0.625,0.75
56,0.5535714285714286,0.8928571428571429
20,0.525,0.95
4,0.5,1.0
8,0.5,1.0
4,0.5,1.0
333,0.5915915915915916,0.8108108108108109
8,0.5625,0.875
76,0.5592105263157895,0.881578947368421
4,0.625,0.75
268,0.5652985074626866,0.8544776119402985
4,0.5,1.0
20,0.55,0.9
8,0.5625,0.875
4,0.625,0.75
4,0.625,0.75
360,0.5666666666666667,0.8555555555555555
8,0.5625,0.875
382,0.5706806282722513,0.8586387434554974
8,0.5625,0.875
89,0.5337078651685393,0.9101123595505618
220,0.5545454545454546,0.8818181818181818
4,0.5,1.0
36,0.5833333333333334,0.8333333333333334
4,0.625,0.75
8,0.5625,0.875
28,0.5714285714285714,0.8571428571428571
248,0.5544354838709677,0.8830645161290323
121,0.5206611570247934,0.9421487603305785
4,0.625,0.75
4,0.625,0.75
96,0.5729166666666666,0.8541666666666666
132,0.5227272727272727,0.9393939393939394
8,0.5,1.0
41,0.6341463414634146,0.4878048780487805
12,0.5416666666666666,0.9166666666666666
4,0.5,1.0
8,0.5625,0.875
233,0.5278969957081545,0.9184549356223176
4,0.625,0.75
4,0.5,1.0
28,0.5178571428571429,0.8928571428571429
4,0.625,0.75
8,0.5,1.0
273,0.5164835164835165,0.9230769230769231
20,0.55,0.9
24,0.5833333333333334,0.8333333333333334
4,0.5,1.0
20,0.5,1.0
4,0.5,1.0
4,0.625,0.75
15,0.5666666666666667,0.8666666666666667
67,0.6194029850746269,0.6716417910447762
11,0.6363636363636364,0.7272727272727273
8,0.5625,0.875
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
52,0.5288461538461539,0.9038461538461539
16,0.5,1.0
292,0.5325342465753424,0.8938356164383562
4,0.5,1.0
104,0.6875,0.5673076923076923
4,0.5,1.0
4,0.5,1.0
4,0.625,0.75
67,0.5298507462686567,0.9402985074626866
4,0.5,1.0
116,0.5560344827586207,0.8706896551724138
357,0.5826330532212886,0.834733893557423
4,0.625,0.75
524,0.5658396946564885,0.8683206106870229
4,0.5,1.0
8,0.5625,0.875
4,0.5,1.0
4,0.625,0.75
1,1.0,0.0
4,0.5,1.0
15,0.5,1.0
8,0.5,1.0
8,0.5,1.0
8,0.5625,0.875
292,0.5684931506849316,0.863013698630137
4,0.625,0.75
4,0.5,1.0
8,0.625,0.75
10,0.5,1.0
4,0.5,1.0
319,0.5626959247648903,0.8683385579937304
5,0.6,0.8
2,0.5,1.0
16,0.5625,0.875
8,0.5625,0.875
4,0.5,1.0
7,0.6428571428571429,0.7142857142857143
4,0.5,1.0
4,0.5,1.0
19,0.5,1.0
288,0.5625,0.8611111111111112
4,0.5,1.0
4,0.5,1.0
215,0.5837209302325581,0.8325581395348837
8,0.5,1.0
4,0.625,0.75
4,0.5,1.0
4,0.625,0.75
16,0.53125,0.8125
4,0.5,1.0
498,0.5582329317269076,0.8714859437751004
79,0.5949367088607594,0.7088607594936709
4,0.625,0.75
12,0.5833333333333334,0.8333333333333334
4,0.5,1.0
4,0.625,0.75
4,0.5,1.0
40,0.5625,0.875
142,0.5669014084507042,0.823943661971831
16,0.53125,0.9375
8,0.625,0.75
8,0.5625,0.875
92,0.5380434782608695,0.8804347826086957
188,0.5425531914893617,0.8936170212765957
4,0.625,0.75
3,0.6666666666666666,0.6666666666666666
4,0.5,1.0
4,0.5,1.0
326,0.5797546012269938,0.8343558282208589
4,0.5,1.0
4,0.5,1.0
72,0.5347222222222222,0.9027777777777778
24,0.5416666666666666,0.9166666666666666
8,0.5,1.0
80,0.55625,0.8625
16,0.5,0.875
4,0.5,1.0
4,0.5,1.0
8,0.625,0.75
368,0.5679347826086957,0.8586956521739131
16,0.5625,0.875
3,0.5,1.0
4,0.5,1.0
4,0.625,0.75
12,0.4583333333333333,0.9166666666666666
4,0.5,1.0
364,0.5412087912087912,0.8736263736263736
28,0.5,0.9285714285714286
12,0.5833333333333334,0.8333333333333334
4,0.5,1.0
4,0.5,1.0
8,0.5625,0.875
84,0.5773809523809523,0.8214285714285714
4,0.5,1.0
4,0.625,0.75
173,0.5491329479768786,0.9017341040462428
24,0.5208333333333334,0.875
4,0.5,1.0
96,0.5416666666666666,0.8958333333333334
8,0.5,1.0
4,0.5,1.0
16,0.59375,0.8125
72,0.5208333333333334,0.9027777777777778
8,0.5,1.0
232,0.5474137931034483,0.8879310344827587
4,0.625,0.75
12,0.5,1.0
28,0.48214285714285715,0.8928571428571429
104,0.5817307692307693,0.8365384615384616
4,0.625,0.75
304,0.5476973684210527,0.8782894736842105
48,0.5833333333333334,0.8333333333333334
12,0.5416666666666666,0.9166666666666666
4,0.5,1.0
8,0.5625,0.875
56,0.5446428571428571,0.875
8,0.5625,0.875
8,0.5625,0.875
336,0.5535714285714286,0.8869047619047619
72,0.5208333333333334,0.9027777777777778
4,0.625,0.75
56,0.5357142857142857,0.8928571428571429
8,0.5,1.0
4,0.5,1.0
8,0.5625,0.875
95,0.5526315789473685,0.8736842105263158
336,0.5580357142857143,0.8839285714285714
48,0.5625,0.875
8,0.5625,0.875
43,0.5348837209302325,0.8837209302325582
4,0.625,0.75
348,0.5474137931034483,0.882183908045977
4,0.5,1.0
4,0.5,1.0
8,0.5,1.0
8,0.5625,0.875
8,0.5,1.0
4,0.5,1.0
8,0.5625,0.875
184,0.5461956521739131,0.8967391304347826
4,0.5,1.0
4,0.625,0.75
4,0.5,1.0
37,0.5540540540540541,0.8918918918918919
8,0.5,1.0
93,0.5268817204301075,0.9247311827956989
420,0.5630952380952381,0.8642857142857143
7,0.5,1.0
12,0.5833333333333334,0.8333333333333334
68,0.5514705882352942,0.8970588235294118
4,0.5,1.0
8,0.625,0.75
135,0.5185185185185185,0.9481481481481482
64,0.5546875,0.890625
16,0.5,0.875
16,0.5,0.875
16,0.53125,0.9375
2,0.5,1.0
8,0.5625,0.875
76,0.5460526315789473,0.9078947368421053
4,0.625,0.75
4,0.625,0.75
288,0.5416666666666666,0.9027777777777778
4,0.5,1.0
28,0.5178571428571429,0.9642857142857143
44,0.5454545454545454,0.9090909090909091
8,0.5,1.0
384,0.53515625,0.8984375
24,0.5625,0.875
31,0.5483870967741935,0.9032258064516129
4,0.625,0.75
16,0.53125,0.8125
143,0.5244755244755245,0.9090909090909091
8,0.5,0.75
56,0.49107142857142855,0.9464285714285714
12,0.5,0.8333333333333334
16,0.5625,0.875
20,0.525,0.95
4,0.5,1.0
4,0.5,1.0
296,0.5793918918918919,0.8412162162162162
72,0.5208333333333334,0.9305555555555556
4,0.5,1.0
4,0.5,1.0
8,0.5,1.0
4,0.5,1.0
60,0.5416666666666666,0.8833333333333333
4,0.5,1.0
3,0.8333333333333334,0.3333333333333333
16,0.59375,0.8125
220,0.5795454545454546,0.8318181818181818
4,0.5,1.0
159,0.5251572327044025,0.9119496855345912
4,0.5,1.0
109,0.573394495412844,0.8348623853211009
4,0.375,0.75
4,0.5,1.0
4,0.5,1.0
12,0.5,0.8333333333333334
16,0.5625,0.875
4,0.625,0.75
4,0.5,1.0
4,0.625,0.75
252,0.5277777777777778,0.9126984126984127
4,0.5,1.0
8,0.5,1.0
4,0.625,0.75
444,0.5619369369369369,0.8716216216216216
28,0.5535714285714286,0.8928571428571429
4,0.5,1.0
23,0.5869565217391305,0.8260869565217391
4,0.625,0.75
4,0.625,0.75
4,0.5,1.0
32,0.5625,0.875
4,0.5,1.0
4,0.5,1.0
20,0.525,0.95
4,0.5,1.0
4,0.5,1.0
32,0.53125,0.9375
8,0.625,0.75
52,0.5576923076923077,0.8076923076923077
2,0.75,0.5
4,0.625,0.75
36,0.5555555555555556,0.8888888888888888
8,0.5625,0.875
20,0.525,0.95
4,0.5,1.0
12,0.5833333333333334,0.8333333333333334
4,0.625,0.75
223,0.5672645739910314,0.8565022421524664
16,0.53125,0.9375
8,0.5625,0.875
252,0.5694444444444444,0.8531746031746031
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
107,0.5186915887850467,0.9252336448598131
4,0.625,0.75
8,0.5,0.75
4,0.5,1.0
8,0.5625,0.875
4,0.625,0.75
4,0.5,1.0
28,0.5178571428571429,0.8928571428571429
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
4,0.5,1.0
237,0.5147679324894515,0.919831223628692
4,0.625,0.75
4,0.5,1.0
4,0.5,1.0
250,0.596,0.808
28,0.5357142857142857,0.9285714285714286
268,0.5261194029850746,0.8955223880597015
8,0.5625,0.875
4,0.5,1.0
8,0.5625,0.875
148,0.543918918918919,0.9121621621621622
120,0.5833333333333334,0.8333333333333334
20,0.55,0.9
351,0.51994301994302,0.9259259259259259
17,0.6764705882352942,0.6470588235294118
4,0.5,1.0
8,0.5,1.0
7,0.5,1.0
4,0.625,0.75
4,0.5,1.0
16,0.625,0.75
36,0.5277777777777778,0.9444444444444444
3,0.6666666666666666,0.6666666666666666
92,0.5543478260869565,0.8695652173913043
188,0.5797872340425532,0.8297872340425532
4,0.5,1.0
316,0.5854430379746836,0.8291139240506329
4,0.5,1.0
8,0.5625,0.875
12,0.5833333333333334,0.8333333333333334
20,0.6,0.8
36,0.5833333333333334,0.8333333333333334
414,0.5543478260869565,0.8816425120772947
4,0.5,1.0
24,0.5208333333333334,0.9583333333333334
4,0.625,0.75
4,0.625,0.75
4,0.625,0.75
4,0.625,0.75
4,0.5,1.0
78,0.6538461538461539,0.6410256410256411
8,0.5625,0.875
1,1.0,0.0
4,0.625,0.75
12,0.5416666666666666,0.9166666666666666
121,0.5082644628099173,0.9008264462809917
8,0.5625,0.875
12,0.5833333333333334,0.8333333333333334
140,0.5785714285714286,0.8428571428571429
349,0.5730659025787965,0.8481375358166189
60,0.5583333333333333,0.8833333333333333
4,0.625,0.75
28,0.5357142857142857,0.9285714285714286
16,0.53125,0.9375
387,0.562015503875969,0.8552971576227391
12,0.5416666666666666,0.9166666666666666
8,0.5,1.0
5,0.5,1.0
20,0.475,0.95
4,0.625,0.75
20,0.525,0.95
80,0.54375,0.8875
20,0.575,0.85
220,0.5590909090909091,0.8727272727272727
4,0.5,1.0
4,0.5,1.0
16,0.59375,0.8125
20,0.5,0.9
36,0.5416666666666666,0.9166666666666666
5,0.5,1.0
296,0.5489864864864865,0.8885135135135135
12,0.5416666666666666,0.9166666666666666
265,0.5792452830188679,0.8339622641509434
4,0.5,1.0
4,0.5,1.0
228,0.5241228070175439,0.9342105263157895
8,0.5625,0.875
3,0.5,1.0
16,0.5,1.0
28,0.5178571428571429,0.9642857142857143
8,0.5625,0.875
20,0.525,0.95
4,0.625,0.75
21,0.47619047619047616,0.9523809523809523
4,0.375,0.75
4,0.5,1.0
4,0.5,1.0
11,0.5909090909090909,0.8181818181818182
4,0.5,1.0
64,0.5546875,0.890625
4,0.5,1.0
3,0.6666666666666666,0.6666666666666666
4,0.375,0.75
419,0.5883054892601431,0.8233890214797136
4,0.5,1.0
425,0.571764705882353,0.851764705882353
84,0.5238095238095238,0.9523809523809523
8,0.5625,0.875
8,0.5,1.0
6,0.75,0.5
276,0.5615942028985508,0.8405797101449275
48,0.53125,0.9375
8,0.5,1.0
4,0.5,1.0
4,0.625,0.75
16,0.53125,0.9375
4,0.625,0.75
437,0.5617848970251716,0.8672768878718535
8,0.625,0.75
