alt,n_bands,delta,method,bet,allocation,stopping_time,sample_size,run_time,worst_case_eta
0.6236842105263158,3,0.5,uinnsm_product,agrapa,greedy_kelly,53,53.0,-1.5769031047821045,[0.16666667 0.83333333]
0.6236842105263158,10,0.5,uinnsm_product,agrapa,greedy_kelly,32,32.0,-4.5557756423950195,[0.25 0.75]
0.6236842105263158,100,0.5,uinnsm_product,agrapa,greedy_kelly,25,25.0,-43.04297876358032,[0.295 0.705]
0.6236842105263158,500,0.5,uinnsm_product,agrapa,greedy_kelly,25,25.0,-214.47461605072021,[0.251 0.749]
0.6236842105263158,1,0.5,uinnsm_product,smooth_predictable,round_robin,83,83.0,-0.05263185501098633,[0.5 0.5]
0.6236842105263158,3,0.5,uinnsm_product,smooth_predictable,round_robin,33,33.0,-0.15378928184509277,[0.16666667 0.83333333]
0.6236842105263158,10,0.5,uinnsm_product,smooth_predictable,round_robin,28,28.0,-0.5053093433380127,[0.35 0.65]
0.6236842105263158,100,0.5,uinnsm_product,smooth_predictable,round_robin,26,26.0,-5.036999464035034,[0.315 0.685]
0.6236842105263158,500,0.5,uinnsm_product,smooth_predictable,round_robin,26,26.0,-25.14286518096924,[0.311 0.689]
0.6236842105263158,1,0.5,uinnsm_product,smooth_predictable,predictable_kelly,345,345.0,-0.31653451919555664,[0.5 0.5]
0.6236842105263158,3,0.5,uinnsm_product,smooth_predictable,predictable_kelly,69,132.0,-0.9511818885803223,[0.16666667 0.83333333]
0.6236842105263158,10,0.5,uinnsm_product,smooth_predictable,predictable_kelly,39,72.0,-3.1516926288604736,[0.25 0.75]
0.6236842105263158,100,0.5,uinnsm_product,smooth_predictable,predictable_kelly,29,52.0,-31.6176278591156,[0.265 0.735]
0.6236842105263158,500,0.5,uinnsm_product,smooth_predictable,predictable_kelly,28,50.0,-158.2439262866974,[0.265 0.735]
0.6236842105263158,1,0.5,uinnsm_product,smooth_predictable,greedy_kelly,345,345.0,-0.7313201427459717,[0.5 0.5]
0.6236842105263158,3,0.5,uinnsm_product,smooth_predictable,greedy_kelly,33,33.0,-1.597322940826416,[0.16666667 0.83333333]
0.6236842105263158,10,0.5,uinnsm_product,smooth_predictable,greedy_kelly,27,27.0,-4.57754111289978,[0.25 0.75]
0.6236842105263158,100,0.5,uinnsm_product,smooth_predictable,greedy_kelly,26,26.0,-43.08228039741516,[0.215 0.785]
0.6236842105263158,500,0.5,uinnsm_product,smooth_predictable,greedy_kelly,26,26.0,-214.75494647026062,[0.217 0.783]
0.6236842105263158,1,0.5,lcb,fixed_predictable,round_robin,57,57,-0.8846971988677979,
0.6236842105263158,3,0.5,lcb,fixed_predictable,round_robin,57,57,-0.8896958827972412,
0.6236842105263158,10,0.5,lcb,fixed_predictable,round_robin,57,57,-0.8820152282714844,
0.6236842105263158,100,0.5,lcb,fixed_predictable,round_robin,57,57,-0.8846902847290039,
0.6236842105263158,500,0.5,lcb,fixed_predictable,round_robin,57,57,-0.8828415870666504,
0.6236842105263158,1,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8828415870666504,
0.6236842105263158,3,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8828415870666504,
0.6236842105263158,10,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8828415870666504,
0.6236842105263158,100,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8828415870666504,
0.6236842105263158,500,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8828415870666504,
0.6236842105263158,1,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8828415870666504,
0.6236842105263158,3,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8828415870666504,
0.6236842105263158,10,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8828415870666504,
0.6236842105263158,100,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8828415870666504,
0.6236842105263158,500,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8828415870666504,
0.6236842105263158,1,0.5,lcb,agrapa,round_robin,39,39,-1.8321049213409424,
0.6236842105263158,3,0.5,lcb,agrapa,round_robin,39,39,-1.8217976093292236,
0.6236842105263158,10,0.5,lcb,agrapa,round_robin,39,39,-1.8333077430725098,
0.6236842105263158,100,0.5,lcb,agrapa,round_robin,39,39,-1.8254590034484863,
0.6236842105263158,500,0.5,lcb,agrapa,round_robin,39,39,-1.8160345554351807,
0.6236842105263158,1,0.5,lcb,agrapa,predictable_kelly,,,-1.8160345554351807,
0.6236842105263158,3,0.5,lcb,agrapa,predictable_kelly,,,-1.8160345554351807,
0.6236842105263158,10,0.5,lcb,agrapa,predictable_kelly,,,-1.8160345554351807,
0.6236842105263158,100,0.5,lcb,agrapa,predictable_kelly,,,-1.8160345554351807,
0.6236842105263158,500,0.5,lcb,agrapa,predictable_kelly,,,-1.8160345554351807,
0.6236842105263158,1,0.5,lcb,agrapa,greedy_kelly,,,-1.8160345554351807,
0.6236842105263158,3,0.5,lcb,agrapa,greedy_kelly,,,-1.8160345554351807,
0.6236842105263158,10,0.5,lcb,agrapa,greedy_kelly,,,-1.8160345554351807,
0.6236842105263158,100,0.5,lcb,agrapa,greedy_kelly,,,-1.8160345554351807,
0.6236842105263158,500,0.5,lcb,agrapa,greedy_kelly,,,-1.8160345554351807,
0.6236842105263158,1,0.5,lcb,smooth_predictable,round_robin,49,49,-0.6462600231170654,
0.6236842105263158,3,0.5,lcb,smooth_predictable,round_robin,49,49,-0.6391398906707764,
0.6236842105263158,10,0.5,lcb,smooth_predictable,round_robin,49,49,-0.6423020362854004,
0.6236842105263158,100,0.5,lcb,smooth_predictable,round_robin,49,49,-0.6403932571411133,
0.6236842105263158,500,0.5,lcb,smooth_predictable,round_robin,49,49,-0.6578195095062256,
0.6236842105263158,1,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6578195095062256,
0.6236842105263158,3,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6578195095062256,
0.6236842105263158,10,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6578195095062256,
0.6236842105263158,100,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6578195095062256,
0.6236842105263158,500,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6578195095062256,
0.6236842105263158,1,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6578195095062256,
0.6236842105263158,3,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6578195095062256,
0.6236842105263158,10,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6578195095062256,
0.6236842105263158,100,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6578195095062256,
0.6236842105263158,500,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6578195095062256,
0.6363157894736842,1,0.0,uinnsm_product,fixed_predictable,round_robin,108,108.0,-0.0537569522857666,[0.5 0.5]
0.6363157894736842,3,0.0,uinnsm_product,fixed_predictable,round_robin,108,108.0,-0.1566636562347412,[0.83333333 0.16666667]
0.6363157894736842,10,0.0,uinnsm_product,fixed_predictable,round_robin,108,108.0,-0.5141961574554443,[0.95 0.05]
0.6363157894736842,100,0.0,uinnsm_product,fixed_predictable,round_robin,108,108.0,-5.105356931686401,[0.995 0.005]
0.6363157894736842,500,0.0,uinnsm_product,fixed_predictable,round_robin,108,108.0,-25.530410051345825,[0.999 0.001]
0.6363157894736842,1,0.0,uinnsm_product,fixed_predictable,predictable_kelly,108,108.0,-0.317873477935791,[0.5 0.5]
0.6363157894736842,3,0.0,uinnsm_product,fixed_predictable,predictable_kelly,30,54.0,-0.9433622360229492,[0.5 0.5]
0.6363157894736842,10,0.0,uinnsm_product,fixed_predictable,predictable_kelly,26,46.0,-3.1557750701904297,[0.45 0.55]
0.6363157894736842,100,0.0,uinnsm_product,fixed_predictable,predictable_kelly,26,46.0,-31.68934679031372,[0.495 0.505]
0.6363157894736842,500,0.0,uinnsm_product,fixed_predictable,predictable_kelly,26,46.0,-158.81264352798462,[0.499 0.501]
0.6363157894736842,1,0.0,uinnsm_product,fixed_predictable,greedy_kelly,108,108.0,-0.7309098243713379,[0.5 0.5]
0.6363157894736842,3,0.0,uinnsm_product,fixed_predictable,greedy_kelly,108,108.0,-1.5850727558135986,[0.16666667 0.83333333]
0.6363157894736842,10,0.0,uinnsm_product,fixed_predictable,greedy_kelly,108,108.0,-4.564805746078491,[0.05 0.95]
0.6363157894736842,100,0.0,uinnsm_product,fixed_predictable,greedy_kelly,108,108.0,-42.99070167541504,[0.005 0.995]
0.6363157894736842,500,0.0,uinnsm_product,fixed_predictable,greedy_kelly,108,108.0,-214.81879997253418,[0.001 0.999]
0.6363157894736842,1,0.0,uinnsm_product,agrapa,round_robin,400,400.0,-0.05417132377624512,[0.5 0.5]
0.6363157894736842,3,0.0,uinnsm_product,agrapa,round_robin,400,400.0,-0.15721631050109863,[0.5 0.5]
0.6363157894736842,10,0.0,uinnsm_product,agrapa,round_robin,35,35.0,-0.5197789669036865,[0.55 0.45]
0.6363157894736842,100,0.0,uinnsm_product,agrapa,round_robin,23,23.0,-5.228127956390381,[0.575 0.425]
0.6363157894736842,500,0.0,uinnsm_product,agrapa,round_robin,22,22.0,-26.25581383705139,[0.491 0.509]
0.6363157894736842,1,0.0,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.31916260719299316,[0.5 0.5]
0.6363157894736842,3,0.0,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.9509193897247314,[0.5 0.5]
0.6363157894736842,10,0.0,uinnsm_product,agrapa,predictable_kelly,24,42.0,-3.165656566619873,[0.55 0.45]
0.6363157894736842,100,0.0,uinnsm_product,agrapa,predictable_kelly,23,40.0,-31.86026692390442,[0.505 0.495]
0.6363157894736842,500,0.0,uinnsm_product,agrapa,predictable_kelly,22,38.0,-159.1637408733368,[0.507 0.493]
0.6363157894736842,1,0.0,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.7296559810638428,[0.5 0.5]
0.6363157894736842,3,0.0,uinnsm_product,agrapa,greedy_kelly,400,400.0,-1.6216065883636475,[0.5 0.5]
0.6363157894736842,10,0.0,uinnsm_product,agrapa,greedy_kelly,35,35.0,-4.589284420013428,[0.55 0.45]
0.6363157894736842,100,0.0,uinnsm_product,agrapa,greedy_kelly,23,23.0,-42.94374370574951,[0.575 0.425]
0.6363157894736842,500,0.0,uinnsm_product,agrapa,greedy_kelly,22,22.0,-215.76763367652893,[0.491 0.509]
0.6363157894736842,1,0.0,uinnsm_product,smooth_predictable,round_robin,80,80.0,-0.05266976356506348,[0.5 0.5]
0.6363157894736842,3,0.0,uinnsm_product,smooth_predictable,round_robin,30,30.0,-0.1556563377380371,[0.5 0.5]
0.6363157894736842,10,0.0,uinnsm_product,smooth_predictable,round_robin,25,25.0,-0.5052459239959717,[0.55 0.45]
0.6363157894736842,100,0.0,uinnsm_product,smooth_predictable,round_robin,24,24.0,-5.060223340988159,[0.495 0.505]
0.6363157894736842,500,0.0,uinnsm_product,smooth_predictable,round_robin,24,24.0,-25.257202863693237,[0.499 0.501]
0.6363157894736842,1,0.0,uinnsm_product,smooth_predictable,predictable_kelly,80,80.0,-0.3171861171722412,[0.5 0.5]
0.6363157894736842,3,0.0,uinnsm_product,smooth_predictable,predictable_kelly,237,400.0,-0.9466533660888672,[0.5 0.5]
0.6363157894736842,10,0.0,uinnsm_product,smooth_predictable,predictable_kelly,23,40.0,-3.1625428199768066,[0.45 0.55]
0.6363157894736842,100,0.0,uinnsm_product,smooth_predictable,predictable_kelly,23,40.0,-31.706899642944336,[0.495 0.505]
0.6363157894736842,500,0.0,uinnsm_product,smooth_predictable,predictable_kelly,23,40.0,-158.27837753295898,[0.499 0.501]
0.6363157894736842,1,0.0,uinnsm_product,smooth_predictable,greedy_kelly,80,80.0,-0.7328782081604004,[0.5 0.5]
0.6363157894736842,3,0.0,uinnsm_product,smooth_predictable,greedy_kelly,38,38.0,-1.5873374938964844,[0.5 0.5]
0.6363157894736842,10,0.0,uinnsm_product,smooth_predictable,greedy_kelly,25,25.0,-4.583593368530273,[0.55 0.45]
0.6363157894736842,100,0.0,uinnsm_product,smooth_predictable,greedy_kelly,24,24.0,-42.9107882976532,[0.495 0.505]
0.6363157894736842,500,0.0,uinnsm_product,smooth_predictable,greedy_kelly,24,24.0,-214.61948776245117,[0.499 0.501]
0.6363157894736842,1,0.0,lcb,fixed_predictable,round_robin,52,52,-0.9075255393981934,
0.6363157894736842,3,0.0,lcb,fixed_predictable,round_robin,52,52,-0.8820667266845703,
0.6363157894736842,10,0.0,lcb,fixed_predictable,round_robin,52,52,-0.888084888458252,
0.6363157894736842,100,0.0,lcb,fixed_predictable,round_robin,52,52,-0.885204553604126,
0.6363157894736842,500,0.0,lcb,fixed_predictable,round_robin,52,52,-0.8855757713317871,
0.6363157894736842,1,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8855757713317871,
0.6363157894736842,3,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8855757713317871,
0.6363157894736842,10,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8855757713317871,
0.6363157894736842,100,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8855757713317871,
0.6363157894736842,500,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8855757713317871,
0.6363157894736842,1,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8855757713317871,
0.6363157894736842,3,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8855757713317871,
0.6363157894736842,10,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8855757713317871,
0.6363157894736842,100,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8855757713317871,
0.6363157894736842,500,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8855757713317871,
0.6363157894736842,1,0.0,lcb,agrapa,round_robin,35,35,-1.837742805480957,
0.6363157894736842,3,0.0,lcb,agrapa,round_robin,35,35,-1.8381202220916748,
0.6363157894736842,10,0.0,lcb,agrapa,round_robin,35,35,-1.8368582725524902,
0.6363157894736842,100,0.0,lcb,agrapa,round_robin,35,35,-1.834078073501587,
0.6363157894736842,500,0.0,lcb,agrapa,round_robin,35,35,-1.8378961086273193,
0.6363157894736842,1,0.0,lcb,agrapa,predictable_kelly,,,-1.8378961086273193,
0.6363157894736842,3,0.0,lcb,agrapa,predictable_kelly,,,-1.8378961086273193,
0.6363157894736842,10,0.0,lcb,agrapa,predictable_kelly,,,-1.8378961086273193,
0.6363157894736842,100,0.0,lcb,agrapa,predictable_kelly,,,-1.8378961086273193,
0.6363157894736842,500,0.0,lcb,agrapa,predictable_kelly,,,-1.8378961086273193,
0.6363157894736842,1,0.0,lcb,agrapa,greedy_kelly,,,-1.8378961086273193,
0.6363157894736842,3,0.0,lcb,agrapa,greedy_kelly,,,-1.8378961086273193,
0.6363157894736842,10,0.0,lcb,agrapa,greedy_kelly,,,-1.8378961086273193,
0.6363157894736842,100,0.0,lcb,agrapa,greedy_kelly,,,-1.8378961086273193,
0.6363157894736842,500,0.0,lcb,agrapa,greedy_kelly,,,-1.8378961086273193,
0.6363157894736842,1,0.0,lcb,smooth_predictable,round_robin,45,45,-0.6415083408355713,
0.6363157894736842,3,0.0,lcb,smooth_predictable,round_robin,45,45,-0.640937089920044,
0.6363157894736842,10,0.0,lcb,smooth_predictable,round_robin,45,45,-0.6446433067321777,
0.6363157894736842,100,0.0,lcb,smooth_predictable,round_robin,45,45,-0.6430492401123047,
0.6363157894736842,500,0.0,lcb,smooth_predictable,round_robin,45,45,-0.6407675743103027,
0.6363157894736842,1,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6407675743103027,
0.6363157894736842,3,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6407675743103027,
0.6363157894736842,10,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6407675743103027,
0.6363157894736842,100,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6407675743103027,
0.6363157894736842,500,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6407675743103027,
0.6363157894736842,1,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6407675743103027,
0.6363157894736842,3,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6407675743103027,
0.6363157894736842,10,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6407675743103027,
0.6363157894736842,100,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6407675743103027,
0.6363157894736842,500,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6407675743103027,
0.6363157894736842,1,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.05282926559448242,[0.5 0.5]
0.6363157894736842,3,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.15380597114562988,[0.83333333 0.16666667]
0.6363157894736842,10,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.5090348720550537,[0.85 0.15]
0.6363157894736842,100,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-5.081081390380859,[0.815 0.185]
0.6363157894736842,500,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-25.594135999679565,[0.817 0.183]
0.6363157894736842,1,0.5,uinnsm_product,fixed_predictable,predictable_kelly,263,263.0,-0.31790733337402344,[0.5 0.5]
0.6363157894736842,3,0.5,uinnsm_product,fixed_predictable,predictable_kelly,56,106.0,-0.9496457576751709,[0.16666667 0.83333333]
0.6363157894736842,10,0.5,uinnsm_product,fixed_predictable,predictable_kelly,27,48.0,-3.177032470703125,[0.25 0.75]
0.6363157894736842,100,0.5,uinnsm_product,fixed_predictable,predictable_kelly,26,46.0,-31.725871562957764,[0.245 0.755]
0.6363157894736842,500,0.5,uinnsm_product,fixed_predictable,predictable_kelly,26,46.0,-159.09807133674622,[0.249 0.751]
0.6363157894736842,1,0.5,uinnsm_product,fixed_predictable,greedy_kelly,263,263.0,-0.731543779373169,[0.5 0.5]
0.6363157894736842,3,0.5,uinnsm_product,fixed_predictable,greedy_kelly,63,63.0,-1.5876376628875732,[0.16666667 0.83333333]
0.6363157894736842,10,0.5,uinnsm_product,fixed_predictable,greedy_kelly,63,63.0,-4.553462743759155,[0.05 0.95]
0.6363157894736842,100,0.5,uinnsm_product,fixed_predictable,greedy_kelly,63,63.0,-43.053720235824585,[0.005 0.995]
0.6363157894736842,500,0.5,uinnsm_product,fixed_predictable,greedy_kelly,63,63.0,-214.65039563179016,[0.001 0.999]
0.6363157894736842,1,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.054405927658081055,[0.5 0.5]
0.6363157894736842,3,0.5,uinnsm_product,agrapa,round_robin,57,57.0,-0.1570267677307129,[0.16666667 0.83333333]
0.6363157894736842,10,0.5,uinnsm_product,agrapa,round_robin,36,36.0,-0.5211770534515381,[0.35 0.65]
0.6363157894736842,100,0.5,uinnsm_product,agrapa,round_robin,28,28.0,-5.214897394180298,[0.355 0.645]
0.6363157894736842,500,0.5,uinnsm_product,agrapa,round_robin,26,26.0,-26.18132710456848,[0.357 0.643]
0.6363157894736842,1,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.31728219985961914,[0.5 0.5]
0.6363157894736842,3,0.5,uinnsm_product,agrapa,predictable_kelly,37,63.0,-0.9453380107879639,[0.16666667 0.83333333]
0.6363157894736842,10,0.5,uinnsm_product,agrapa,predictable_kelly,24,42.0,-3.1500327587127686,[0.35 0.65]
0.6363157894736842,100,0.5,uinnsm_product,agrapa,predictable_kelly,23,40.0,-31.789457082748413,[0.305 0.695]
0.6363157894736842,500,0.5,uinnsm_product,agrapa,predictable_kelly,22,38.0,-159.42220735549927,[0.321 0.679]
0.6363157894736842,1,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.7292623519897461,[0.5 0.5]
0.6363157894736842,3,0.5,uinnsm_product,agrapa,greedy_kelly,45,45.0,-1.5792512893676758,[0.16666667 0.83333333]
0.6363157894736842,10,0.5,uinnsm_product,agrapa,greedy_kelly,29,29.0,-4.574099779129028,[0.35 0.65]
0.6363157894736842,100,0.5,uinnsm_product,agrapa,greedy_kelly,24,24.0,-43.1313111782074,[0.335 0.665]
0.6363157894736842,500,0.5,uinnsm_product,agrapa,greedy_kelly,23,23.0,-214.966481924057,[0.331 0.669]
0.6363157894736842,1,0.5,uinnsm_product,smooth_predictable,round_robin,67,67.0,-0.05300426483154297,[0.5 0.5]
0.6363157894736842,3,0.5,uinnsm_product,smooth_predictable,round_robin,30,30.0,-0.15361738204956055,[0.16666667 0.83333333]
0.6363157894736842,10,0.5,uinnsm_product,smooth_predictable,round_robin,26,26.0,-0.5076620578765869,[0.35 0.65]
0.6363157894736842,100,0.5,uinnsm_product,smooth_predictable,round_robin,24,24.0,-5.047186613082886,[0.315 0.685]
0.6363157894736842,500,0.5,uinnsm_product,smooth_predictable,round_robin,24,24.0,-25.28148913383484,[0.315 0.685]
0.6363157894736842,1,0.5,uinnsm_product,smooth_predictable,predictable_kelly,328,328.0,-0.31652045249938965,[0.5 0.5]
0.6363157894736842,3,0.5,uinnsm_product,smooth_predictable,predictable_kelly,53,100.0,-0.947239875793457,[0.16666667 0.83333333]
0.6363157894736842,10,0.5,uinnsm_product,smooth_predictable,predictable_kelly,33,60.0,-3.1634907722473145,[0.25 0.75]
0.6363157894736842,100,0.5,uinnsm_product,smooth_predictable,predictable_kelly,26,46.0,-31.65178871154785,[0.265 0.735]
0.6363157894736842,500,0.5,uinnsm_product,smooth_predictable,predictable_kelly,25,44.0,-158.08958530426025,[0.267 0.733]
0.6363157894736842,1,0.5,uinnsm_product,smooth_predictable,greedy_kelly,328,328.0,-0.7328903675079346,[0.5 0.5]
0.6363157894736842,3,0.5,uinnsm_product,smooth_predictable,greedy_kelly,31,31.0,-1.5906038284301758,[0.16666667 0.83333333]
0.6363157894736842,10,0.5,uinnsm_product,smooth_predictable,greedy_kelly,25,25.0,-4.582696437835693,[0.25 0.75]
0.6363157894736842,100,0.5,uinnsm_product,smooth_predictable,greedy_kelly,24,24.0,-43.10961151123047,[0.215 0.785]
0.6363157894736842,500,0.5,uinnsm_product,smooth_predictable,greedy_kelly,24,24.0,-214.18077611923218,[0.211 0.789]
0.6363157894736842,1,0.5,lcb,fixed_predictable,round_robin,52,52,-0.8869471549987793,
0.6363157894736842,3,0.5,lcb,fixed_predictable,round_robin,52,52,-0.8857781887054443,
0.6363157894736842,10,0.5,lcb,fixed_predictable,round_robin,52,52,-0.8878085613250732,
0.6363157894736842,100,0.5,lcb,fixed_predictable,round_robin,52,52,-0.884810209274292,
0.6363157894736842,500,0.5,lcb,fixed_predictable,round_robin,52,52,-0.8855822086334229,
0.6363157894736842,1,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8855822086334229,
0.6363157894736842,3,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8855822086334229,
0.6363157894736842,10,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8855822086334229,
0.6363157894736842,100,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8855822086334229,
0.6363157894736842,500,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8855822086334229,
0.6363157894736842,1,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8855822086334229,
0.6363157894736842,3,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8855822086334229,
0.6363157894736842,10,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8855822086334229,
0.6363157894736842,100,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8855822086334229,
0.6363157894736842,500,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8855822086334229,
0.6363157894736842,1,0.5,lcb,agrapa,round_robin,34,34,-1.8299014568328857,
0.6363157894736842,3,0.5,lcb,agrapa,round_robin,34,34,-1.829192876815796,
0.6363157894736842,10,0.5,lcb,agrapa,round_robin,34,34,-1.8280224800109863,
0.6363157894736842,100,0.5,lcb,agrapa,round_robin,34,34,-1.82668137550354,
0.6363157894736842,500,0.5,lcb,agrapa,round_robin,34,34,-1.830101490020752,
0.6363157894736842,1,0.5,lcb,agrapa,predictable_kelly,,,-1.830101490020752,
0.6363157894736842,3,0.5,lcb,agrapa,predictable_kelly,,,-1.830101490020752,
0.6363157894736842,10,0.5,lcb,agrapa,predictable_kelly,,,-1.830101490020752,
0.6363157894736842,100,0.5,lcb,agrapa,predictable_kelly,,,-1.830101490020752,
0.6363157894736842,500,0.5,lcb,agrapa,predictable_kelly,,,-1.830101490020752,
0.6363157894736842,1,0.5,lcb,agrapa,greedy_kelly,,,-1.830101490020752,
0.6363157894736842,3,0.5,lcb,agrapa,greedy_kelly,,,-1.830101490020752,
0.6363157894736842,10,0.5,lcb,agrapa,greedy_kelly,,,-1.830101490020752,
0.6363157894736842,100,0.5,lcb,agrapa,greedy_kelly,,,-1.830101490020752,
0.6363157894736842,500,0.5,lcb,agrapa,greedy_kelly,,,-1.830101490020752,
0.6363157894736842,1,0.5,lcb,smooth_predictable,round_robin,45,45,-0.6421349048614502,
0.6363157894736842,3,0.5,lcb,smooth_predictable,round_robin,45,45,-0.6488673686981201,
0.6363157894736842,10,0.5,lcb,smooth_predictable,round_robin,45,45,-0.6424782276153564,
0.6363157894736842,100,0.5,lcb,smooth_predictable,round_robin,45,45,-0.6407978534698486,
0.6363157894736842,500,0.5,lcb,smooth_predictable,round_robin,45,45,-0.6409339904785156,
0.6363157894736842,1,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6409339904785156,
0.6363157894736842,3,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6409339904785156,
0.6363157894736842,10,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6409339904785156,
0.6363157894736842,100,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6409339904785156,
0.6363157894736842,500,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6409339904785156,
0.6363157894736842,1,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6409339904785156,
0.6363157894736842,3,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6409339904785156,
0.6363157894736842,10,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6409339904785156,
0.6363157894736842,100,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6409339904785156,
0.6363157894736842,500,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6409339904785156,
0.6489473684210526,1,0.0,uinnsm_product,fixed_predictable,round_robin,76,76.0,-0.05289888381958008,[0.5 0.5]
0.6489473684210526,3,0.0,uinnsm_product,fixed_predictable,round_robin,76,76.0,-0.15346527099609375,[0.83333333 0.16666667]
0.6489473684210526,10,0.0,uinnsm_product,fixed_predictable,round_robin,76,76.0,-0.5080716609954834,[0.95 0.05]
0.6489473684210526,100,0.0,uinnsm_product,fixed_predictable,round_robin,76,76.0,-5.092667579650879,[0.995 0.005]
0.6489473684210526,500,0.0,uinnsm_product,fixed_predictable,round_robin,76,76.0,-25.618414640426636,[0.999 0.001]
0.6489473684210526,1,0.0,uinnsm_product,fixed_predictable,predictable_kelly,76,76.0,-0.3159904479980469,[0.5 0.5]
0.6489473684210526,3,0.0,uinnsm_product,fixed_predictable,predictable_kelly,26,46.0,-0.9447939395904541,[0.5 0.5]
0.6489473684210526,10,0.0,uinnsm_product,fixed_predictable,predictable_kelly,24,42.0,-3.1685409545898438,[0.45 0.55]
0.6489473684210526,100,0.0,uinnsm_product,fixed_predictable,predictable_kelly,24,42.0,-31.69603705406189,[0.495 0.505]
0.6489473684210526,500,0.0,uinnsm_product,fixed_predictable,predictable_kelly,24,42.0,-158.78946042060852,[0.499 0.501]
0.6489473684210526,1,0.0,uinnsm_product,fixed_predictable,greedy_kelly,76,76.0,-0.7318539619445801,[0.5 0.5]
0.6489473684210526,3,0.0,uinnsm_product,fixed_predictable,greedy_kelly,76,76.0,-1.5837461948394775,[0.16666667 0.83333333]
