alt,n_bands,delta,method,bet,allocation,stopping_time,sample_size,run_time,worst_case_eta
0.6110526315789474,3,0.5,uinnsm_product,agrapa,predictable_kelly,46,86.0,-1.0481460094451904,[0.16666667 0.83333333]
0.6110526315789474,10,0.5,uinnsm_product,agrapa,predictable_kelly,21,36.0,-3.5331602096557617,[0.25 0.75]
0.6110526315789474,100,0.5,uinnsm_product,agrapa,predictable_kelly,20,34.0,-35.36278486251831,[0.285 0.715]
0.6110526315789474,500,0.5,uinnsm_product,agrapa,predictable_kelly,20,34.0,-180.07151746749878,[0.283 0.717]
0.6110526315789474,1,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.8084447383880615,[0.5 0.5]
0.6110526315789474,3,0.5,uinnsm_product,agrapa,greedy_kelly,57,57.0,-1.787100076675415,[0.16666667 0.83333333]
0.6110526315789474,10,0.5,uinnsm_product,agrapa,greedy_kelly,24,24.0,-5.1813132762908936,[0.35 0.65]
0.6110526315789474,100,0.5,uinnsm_product,agrapa,greedy_kelly,19,19.0,-49.17248487472534,[0.295 0.705]
0.6110526315789474,500,0.5,uinnsm_product,agrapa,greedy_kelly,19,19.0,-240.91617703437805,[0.299 0.701]
0.6110526315789474,1,0.5,uinnsm_product,smooth_predictable,round_robin,400,400.0,-0.07517790794372559,[0.5 0.5]
0.6110526315789474,3,0.5,uinnsm_product,smooth_predictable,round_robin,40,40.0,-0.22025752067565918,[0.16666667 0.83333333]
0.6110526315789474,10,0.5,uinnsm_product,smooth_predictable,round_robin,30,30.0,-0.726799726486206,[0.25 0.75]
0.6110526315789474,100,0.5,uinnsm_product,smooth_predictable,round_robin,28,28.0,-7.288231611251831,[0.315 0.685]
0.6110526315789474,500,0.5,uinnsm_product,smooth_predictable,round_robin,28,28.0,-36.73789668083191,[0.317 0.683]
0.6110526315789474,1,0.5,uinnsm_product,smooth_predictable,predictable_kelly,400,400.0,-0.3537769317626953,[0.5 0.5]
0.6110526315789474,3,0.5,uinnsm_product,smooth_predictable,predictable_kelly,106,206.0,-1.0774781703948975,[0.16666667 0.83333333]
0.6110526315789474,10,0.5,uinnsm_product,smooth_predictable,predictable_kelly,46,86.0,-3.53397536277771,[0.25 0.75]
0.6110526315789474,100,0.5,uinnsm_product,smooth_predictable,predictable_kelly,34,62.0,-35.2077534198761,[0.275 0.725]
0.6110526315789474,500,0.5,uinnsm_product,smooth_predictable,predictable_kelly,32,58.0,-176.9968445301056,[0.275 0.725]
0.6110526315789474,1,0.5,uinnsm_product,smooth_predictable,greedy_kelly,400,400.0,-0.7892911434173584,[0.5 0.5]
0.6110526315789474,3,0.5,uinnsm_product,smooth_predictable,greedy_kelly,52,52.0,-1.7397241592407227,[0.16666667 0.83333333]
0.6110526315789474,10,0.5,uinnsm_product,smooth_predictable,greedy_kelly,31,31.0,-5.078017950057983,[0.25 0.75]
0.6110526315789474,100,0.5,uinnsm_product,smooth_predictable,greedy_kelly,27,27.0,-47.8730251789093,[0.255 0.745]
0.6110526315789474,500,0.5,uinnsm_product,smooth_predictable,greedy_kelly,27,27.0,-237.00228881835938,[0.251 0.749]
0.6110526315789474,1,0.5,uinnsm_product,inverse,round_robin,400,400.0,-0.0744168758392334,[0.5 0.5]
0.6110526315789474,3,0.5,uinnsm_product,inverse,round_robin,36,36.0,-0.22073745727539062,[0.16666667 0.83333333]
0.6110526315789474,10,0.5,uinnsm_product,inverse,round_robin,28,28.0,-0.7305524349212646,[0.25 0.75]
0.6110526315789474,100,0.5,uinnsm_product,inverse,round_robin,27,27.0,-7.399284839630127,[0.315 0.685]
0.6110526315789474,500,0.5,uinnsm_product,inverse,round_robin,26,26.0,-36.972079038619995,[0.309 0.691]
0.6110526315789474,1,0.5,uinnsm_product,inverse,predictable_kelly,400,400.0,-0.35527968406677246,[0.5 0.5]
0.6110526315789474,3,0.5,uinnsm_product,inverse,predictable_kelly,95,184.0,-1.0949678421020508,[0.16666667 0.83333333]
0.6110526315789474,10,0.5,uinnsm_product,inverse,predictable_kelly,42,78.0,-3.5144405364990234,[0.25 0.75]
0.6110526315789474,100,0.5,uinnsm_product,inverse,predictable_kelly,25,44.0,-35.735379457473755,[0.255 0.745]
0.6110526315789474,500,0.5,uinnsm_product,inverse,predictable_kelly,25,44.0,-183.5193099975586,[0.259 0.741]
0.6110526315789474,1,0.5,uinnsm_product,inverse,greedy_kelly,400,400.0,-0.8166141510009766,[0.5 0.5]
0.6110526315789474,3,0.5,uinnsm_product,inverse,greedy_kelly,42,42.0,-1.8088557720184326,[0.16666667 0.83333333]
0.6110526315789474,10,0.5,uinnsm_product,inverse,greedy_kelly,29,29.0,-5.215987205505371,[0.25 0.75]
0.6110526315789474,100,0.5,uinnsm_product,inverse,greedy_kelly,26,26.0,-49.05351161956787,[0.265 0.735]
0.6110526315789474,500,0.5,uinnsm_product,inverse,greedy_kelly,25,25.0,-239.99088978767395,[0.273 0.727]
0.6110526315789474,1,0.5,lcb,fixed_predictable,round_robin,63,63,-18.32918405532837,
0.6110526315789474,3,0.5,lcb,fixed_predictable,round_robin,63,63,-18.3602032661438,
0.6110526315789474,10,0.5,lcb,fixed_predictable,round_robin,63,63,-18.307308673858643,
0.6110526315789474,100,0.5,lcb,fixed_predictable,round_robin,63,63,-18.388474464416504,
0.6110526315789474,500,0.5,lcb,fixed_predictable,round_robin,63,63,-18.284583568572998,
0.6110526315789474,1,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.284583568572998,
0.6110526315789474,3,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.284583568572998,
0.6110526315789474,10,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.284583568572998,
0.6110526315789474,100,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.284583568572998,
0.6110526315789474,500,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.284583568572998,
0.6110526315789474,1,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.284583568572998,
0.6110526315789474,3,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.284583568572998,
0.6110526315789474,10,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.284583568572998,
0.6110526315789474,100,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.284583568572998,
0.6110526315789474,500,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.284583568572998,
0.6110526315789474,1,0.5,lcb,agrapa,round_robin,36,36,-18.286116361618042,
0.6110526315789474,3,0.5,lcb,agrapa,round_robin,36,36,-18.288238286972046,
0.6110526315789474,10,0.5,lcb,agrapa,round_robin,36,36,-18.288318634033203,
0.6110526315789474,100,0.5,lcb,agrapa,round_robin,36,36,-18.375168561935425,
0.6110526315789474,500,0.5,lcb,agrapa,round_robin,36,36,-18.39840793609619,
0.6110526315789474,1,0.5,lcb,agrapa,predictable_kelly,,,-18.39840793609619,
0.6110526315789474,3,0.5,lcb,agrapa,predictable_kelly,,,-18.39840793609619,
0.6110526315789474,10,0.5,lcb,agrapa,predictable_kelly,,,-18.39840793609619,
0.6110526315789474,100,0.5,lcb,agrapa,predictable_kelly,,,-18.39840793609619,
0.6110526315789474,500,0.5,lcb,agrapa,predictable_kelly,,,-18.39840793609619,
0.6110526315789474,1,0.5,lcb,agrapa,greedy_kelly,,,-18.39840793609619,
0.6110526315789474,3,0.5,lcb,agrapa,greedy_kelly,,,-18.39840793609619,
0.6110526315789474,10,0.5,lcb,agrapa,greedy_kelly,,,-18.39840793609619,
0.6110526315789474,100,0.5,lcb,agrapa,greedy_kelly,,,-18.39840793609619,
0.6110526315789474,500,0.5,lcb,agrapa,greedy_kelly,,,-18.39840793609619,
0.6110526315789474,1,0.5,lcb,smooth_predictable,round_robin,52,52,-18.115988969802856,
0.6110526315789474,3,0.5,lcb,smooth_predictable,round_robin,52,52,-17.97564721107483,
0.6110526315789474,10,0.5,lcb,smooth_predictable,round_robin,52,52,-18.00851035118103,
0.6110526315789474,100,0.5,lcb,smooth_predictable,round_robin,52,52,-17.97751784324646,
0.6110526315789474,500,0.5,lcb,smooth_predictable,round_robin,52,52,-17.994986534118652,
0.6110526315789474,1,0.5,lcb,smooth_predictable,predictable_kelly,,,-17.994986534118652,
0.6110526315789474,3,0.5,lcb,smooth_predictable,predictable_kelly,,,-17.994986534118652,
0.6110526315789474,10,0.5,lcb,smooth_predictable,predictable_kelly,,,-17.994986534118652,
0.6110526315789474,100,0.5,lcb,smooth_predictable,predictable_kelly,,,-17.994986534118652,
0.6110526315789474,500,0.5,lcb,smooth_predictable,predictable_kelly,,,-17.994986534118652,
0.6110526315789474,1,0.5,lcb,smooth_predictable,greedy_kelly,,,-17.994986534118652,
0.6110526315789474,3,0.5,lcb,smooth_predictable,greedy_kelly,,,-17.994986534118652,
0.6110526315789474,10,0.5,lcb,smooth_predictable,greedy_kelly,,,-17.994986534118652,
0.6110526315789474,100,0.5,lcb,smooth_predictable,greedy_kelly,,,-17.994986534118652,
0.6110526315789474,500,0.5,lcb,smooth_predictable,greedy_kelly,,,-17.994986534118652,
0.6110526315789474,1,0.5,lcb,inverse,round_robin,48,48,-18.21031618118286,
0.6110526315789474,3,0.5,lcb,inverse,round_robin,48,48,-18.15149688720703,
0.6110526315789474,10,0.5,lcb,inverse,round_robin,48,48,-18.096982955932617,
0.6110526315789474,100,0.5,lcb,inverse,round_robin,48,48,-18.11321187019348,
0.6110526315789474,500,0.5,lcb,inverse,round_robin,48,48,-18.14401412010193,
0.6110526315789474,1,0.5,lcb,inverse,predictable_kelly,,,-18.14401412010193,
0.6110526315789474,3,0.5,lcb,inverse,predictable_kelly,,,-18.14401412010193,
0.6110526315789474,10,0.5,lcb,inverse,predictable_kelly,,,-18.14401412010193,
0.6110526315789474,100,0.5,lcb,inverse,predictable_kelly,,,-18.14401412010193,
0.6110526315789474,500,0.5,lcb,inverse,predictable_kelly,,,-18.14401412010193,
0.6110526315789474,1,0.5,lcb,inverse,greedy_kelly,,,-18.14401412010193,
0.6110526315789474,3,0.5,lcb,inverse,greedy_kelly,,,-18.14401412010193,
0.6110526315789474,10,0.5,lcb,inverse,greedy_kelly,,,-18.14401412010193,
0.6110526315789474,100,0.5,lcb,inverse,greedy_kelly,,,-18.14401412010193,
0.6110526315789474,500,0.5,lcb,inverse,greedy_kelly,,,-18.14401412010193,
0.6236842105263158,1,0.0,uinnsm_product,fixed_predictable,round_robin,188,188.0,-0.0756998062133789,[0.5 0.5]
0.6236842105263158,3,0.0,uinnsm_product,fixed_predictable,round_robin,188,188.0,-0.21959805488586426,[0.83333333 0.16666667]
0.6236842105263158,10,0.0,uinnsm_product,fixed_predictable,round_robin,188,188.0,-0.7359263896942139,[0.95 0.05]
0.6236842105263158,100,0.0,uinnsm_product,fixed_predictable,round_robin,188,188.0,-7.385190486907959,[0.995 0.005]
0.6236842105263158,500,0.0,uinnsm_product,fixed_predictable,round_robin,188,188.0,-36.97355937957764,[0.999 0.001]
0.6236842105263158,1,0.0,uinnsm_product,fixed_predictable,predictable_kelly,188,188.0,-0.3920764923095703,[0.5 0.5]
0.6236842105263158,3,0.0,uinnsm_product,fixed_predictable,predictable_kelly,32,58.0,-1.0525262355804443,[0.5 0.5]
0.6236842105263158,10,0.0,uinnsm_product,fixed_predictable,predictable_kelly,29,52.0,-3.5213301181793213,[0.45 0.55]
0.6236842105263158,100,0.0,uinnsm_product,fixed_predictable,predictable_kelly,29,52.0,-35.47274160385132,[0.495 0.505]
0.6236842105263158,500,0.0,uinnsm_product,fixed_predictable,predictable_kelly,29,52.0,-179.84084391593933,[0.499 0.501]
0.6236842105263158,1,0.0,uinnsm_product,fixed_predictable,greedy_kelly,188,188.0,-0.8087828159332275,[0.5 0.5]
0.6236842105263158,3,0.0,uinnsm_product,fixed_predictable,greedy_kelly,188,188.0,-1.7875773906707764,[0.16666667 0.83333333]
0.6236842105263158,10,0.0,uinnsm_product,fixed_predictable,greedy_kelly,188,188.0,-5.207281589508057,[0.05 0.95]
0.6236842105263158,100,0.0,uinnsm_product,fixed_predictable,greedy_kelly,188,188.0,-49.21469211578369,[0.005 0.995]
0.6236842105263158,500,0.0,uinnsm_product,fixed_predictable,greedy_kelly,188,188.0,-242.30510425567627,[0.001 0.999]
0.6236842105263158,1,0.0,uinnsm_product,agrapa,round_robin,400,400.0,-0.0767660140991211,[0.5 0.5]
0.6236842105263158,3,0.0,uinnsm_product,agrapa,round_robin,400,400.0,-0.22249722480773926,[0.5 0.5]
0.6236842105263158,10,0.0,uinnsm_product,agrapa,round_robin,20,20.0,-0.7314872741699219,[0.45 0.55]
0.6236842105263158,100,0.0,uinnsm_product,agrapa,round_robin,18,18.0,-7.352667331695557,[0.495 0.505]
0.6236842105263158,500,0.0,uinnsm_product,agrapa,round_robin,18,18.0,-36.650973081588745,[0.499 0.501]
0.6236842105263158,1,0.0,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.35140204429626465,[0.5 0.5]
0.6236842105263158,3,0.0,uinnsm_product,agrapa,predictable_kelly,400,400.0,-1.158289909362793,[0.5 0.5]
0.6236842105263158,10,0.0,uinnsm_product,agrapa,predictable_kelly,18,30.0,-3.5068328380584717,[0.45 0.55]
0.6236842105263158,100,0.0,uinnsm_product,agrapa,predictable_kelly,18,30.0,-35.37972378730774,[0.495 0.505]
0.6236842105263158,500,0.0,uinnsm_product,agrapa,predictable_kelly,18,30.0,-176.87673330307007,[0.499 0.501]
0.6236842105263158,1,0.0,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.7837488651275635,[0.5 0.5]
0.6236842105263158,3,0.0,uinnsm_product,agrapa,greedy_kelly,400,400.0,-1.7267084121704102,[0.5 0.5]
0.6236842105263158,10,0.0,uinnsm_product,agrapa,greedy_kelly,20,20.0,-5.0388572216033936,[0.45 0.55]
0.6236842105263158,100,0.0,uinnsm_product,agrapa,greedy_kelly,18,18.0,-47.77809143066406,[0.495 0.505]
0.6236842105263158,500,0.0,uinnsm_product,agrapa,greedy_kelly,18,18.0,-237.87195301055908,[0.499 0.501]
0.6236842105263158,1,0.0,uinnsm_product,smooth_predictable,round_robin,98,98.0,-0.07613110542297363,[0.5 0.5]
0.6236842105263158,3,0.0,uinnsm_product,smooth_predictable,round_robin,36,36.0,-0.2201707363128662,[0.5 0.5]
0.6236842105263158,10,0.0,uinnsm_product,smooth_predictable,round_robin,27,27.0,-0.7329809665679932,[0.55 0.45]
0.6236842105263158,100,0.0,uinnsm_product,smooth_predictable,round_robin,25,25.0,-7.341633081436157,[0.515 0.485]
0.6236842105263158,500,0.0,uinnsm_product,smooth_predictable,round_robin,25,25.0,-36.69479703903198,[0.519 0.481]
0.6236842105263158,1,0.0,uinnsm_product,smooth_predictable,predictable_kelly,98,98.0,-0.3524796962738037,[0.5 0.5]
0.6236842105263158,3,0.0,uinnsm_product,smooth_predictable,predictable_kelly,249,400.0,-1.0478169918060303,[0.5 0.5]
0.6236842105263158,10,0.0,uinnsm_product,smooth_predictable,predictable_kelly,25,44.0,-3.51473331451416,[0.45 0.55]
0.6236842105263158,100,0.0,uinnsm_product,smooth_predictable,predictable_kelly,25,44.0,-35.51536512374878,[0.495 0.505]
0.6236842105263158,500,0.0,uinnsm_product,smooth_predictable,predictable_kelly,25,44.0,-182.49762725830078,[0.499 0.501]
0.6236842105263158,1,0.0,uinnsm_product,smooth_predictable,greedy_kelly,98,98.0,-0.8147158622741699,[0.5 0.5]
0.6236842105263158,3,0.0,uinnsm_product,smooth_predictable,greedy_kelly,36,36.0,-1.786437749862671,[0.5 0.5]
0.6236842105263158,10,0.0,uinnsm_product,smooth_predictable,greedy_kelly,27,27.0,-5.330399513244629,[0.55 0.45]
0.6236842105263158,100,0.0,uinnsm_product,smooth_predictable,greedy_kelly,25,25.0,-49.03682804107666,[0.515 0.485]
0.6236842105263158,500,0.0,uinnsm_product,smooth_predictable,greedy_kelly,25,25.0,-239.8115632534027,[0.519 0.481]
0.6236842105263158,1,0.0,uinnsm_product,inverse,round_robin,100,100.0,-0.07449913024902344,[0.5 0.5]
0.6236842105263158,3,0.0,uinnsm_product,inverse,round_robin,32,32.0,-0.22011518478393555,[0.5 0.5]
0.6236842105263158,10,0.0,uinnsm_product,inverse,round_robin,25,25.0,-0.7339398860931396,[0.55 0.45]
0.6236842105263158,100,0.0,uinnsm_product,inverse,round_robin,24,24.0,-7.320969343185425,[0.495 0.505]
0.6236842105263158,500,0.0,uinnsm_product,inverse,round_robin,23,23.0,-36.87458157539368,[0.517 0.483]
0.6236842105263158,1,0.0,uinnsm_product,inverse,predictable_kelly,186,186.0,-0.35300683975219727,[0.5 0.5]
0.6236842105263158,3,0.0,uinnsm_product,inverse,predictable_kelly,248,400.0,-1.0544095039367676,[0.5 0.5]
0.6236842105263158,10,0.0,uinnsm_product,inverse,predictable_kelly,24,42.0,-3.514981508255005,[0.55 0.45]
0.6236842105263158,100,0.0,uinnsm_product,inverse,predictable_kelly,23,40.0,-35.472301959991455,[0.495 0.505]
0.6236842105263158,500,0.0,uinnsm_product,inverse,predictable_kelly,23,40.0,-177.85256361961365,[0.499 0.501]
0.6236842105263158,1,0.0,uinnsm_product,inverse,greedy_kelly,100,100.0,-0.7873635292053223,[0.5 0.5]
0.6236842105263158,3,0.0,uinnsm_product,inverse,greedy_kelly,39,39.0,-1.7312145233154297,[0.5 0.5]
0.6236842105263158,10,0.0,uinnsm_product,inverse,greedy_kelly,25,25.0,-5.056475400924683,[0.45 0.55]
0.6236842105263158,100,0.0,uinnsm_product,inverse,greedy_kelly,24,24.0,-48.21105623245239,[0.495 0.505]
0.6236842105263158,500,0.0,uinnsm_product,inverse,greedy_kelly,23,23.0,-238.70835494995117,[0.517 0.483]
0.6236842105263158,1,0.0,lcb,fixed_predictable,round_robin,57,57,-18.28907084465027,
0.6236842105263158,3,0.0,lcb,fixed_predictable,round_robin,57,57,-18.11735963821411,
0.6236842105263158,10,0.0,lcb,fixed_predictable,round_robin,57,57,-18.136890172958374,
0.6236842105263158,100,0.0,lcb,fixed_predictable,round_robin,57,57,-18.206358909606934,
0.6236842105263158,500,0.0,lcb,fixed_predictable,round_robin,57,57,-18.217729330062866,
0.6236842105263158,1,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.217729330062866,
0.6236842105263158,3,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.217729330062866,
0.6236842105263158,10,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.217729330062866,
0.6236842105263158,100,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.217729330062866,
0.6236842105263158,500,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.217729330062866,
0.6236842105263158,1,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.217729330062866,
0.6236842105263158,3,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.217729330062866,
0.6236842105263158,10,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.217729330062866,
0.6236842105263158,100,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.217729330062866,
0.6236842105263158,500,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.217729330062866,
0.6236842105263158,1,0.0,lcb,agrapa,round_robin,33,33,-18.33147668838501,
0.6236842105263158,3,0.0,lcb,agrapa,round_robin,33,33,-18.203418493270874,
0.6236842105263158,10,0.0,lcb,agrapa,round_robin,33,33,-18.18386220932007,
0.6236842105263158,100,0.0,lcb,agrapa,round_robin,33,33,-18.117106437683105,
0.6236842105263158,500,0.0,lcb,agrapa,round_robin,33,33,-18.36747431755066,
0.6236842105263158,1,0.0,lcb,agrapa,predictable_kelly,,,-18.36747431755066,
0.6236842105263158,3,0.0,lcb,agrapa,predictable_kelly,,,-18.36747431755066,
0.6236842105263158,10,0.0,lcb,agrapa,predictable_kelly,,,-18.36747431755066,
0.6236842105263158,100,0.0,lcb,agrapa,predictable_kelly,,,-18.36747431755066,
0.6236842105263158,500,0.0,lcb,agrapa,predictable_kelly,,,-18.36747431755066,
0.6236842105263158,1,0.0,lcb,agrapa,greedy_kelly,,,-18.36747431755066,
0.6236842105263158,3,0.0,lcb,agrapa,greedy_kelly,,,-18.36747431755066,
0.6236842105263158,10,0.0,lcb,agrapa,greedy_kelly,,,-18.36747431755066,
0.6236842105263158,100,0.0,lcb,agrapa,greedy_kelly,,,-18.36747431755066,
0.6236842105263158,500,0.0,lcb,agrapa,greedy_kelly,,,-18.36747431755066,
0.6236842105263158,1,0.0,lcb,smooth_predictable,round_robin,48,48,-18.185656785964966,
0.6236842105263158,3,0.0,lcb,smooth_predictable,round_robin,48,48,-18.085553407669067,
0.6236842105263158,10,0.0,lcb,smooth_predictable,round_robin,48,48,-18.09320592880249,
0.6236842105263158,100,0.0,lcb,smooth_predictable,round_robin,48,48,-18.03562307357788,
0.6236842105263158,500,0.0,lcb,smooth_predictable,round_robin,48,48,-18.06894612312317,
0.6236842105263158,1,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.06894612312317,
0.6236842105263158,3,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.06894612312317,
0.6236842105263158,10,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.06894612312317,
0.6236842105263158,100,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.06894612312317,
0.6236842105263158,500,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.06894612312317,
0.6236842105263158,1,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.06894612312317,
0.6236842105263158,3,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.06894612312317,
0.6236842105263158,10,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.06894612312317,
0.6236842105263158,100,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.06894612312317,
0.6236842105263158,500,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.06894612312317,
0.6236842105263158,1,0.0,lcb,inverse,round_robin,44,44,-18.09762454032898,
0.6236842105263158,3,0.0,lcb,inverse,round_robin,44,44,-18.204476833343506,
0.6236842105263158,10,0.0,lcb,inverse,round_robin,44,44,-18.073623657226562,
0.6236842105263158,100,0.0,lcb,inverse,round_robin,44,44,-18.117263078689575,
0.6236842105263158,500,0.0,lcb,inverse,round_robin,44,44,-18.15089201927185,
0.6236842105263158,1,0.0,lcb,inverse,predictable_kelly,,,-18.15089201927185,
0.6236842105263158,3,0.0,lcb,inverse,predictable_kelly,,,-18.15089201927185,
0.6236842105263158,10,0.0,lcb,inverse,predictable_kelly,,,-18.15089201927185,
0.6236842105263158,100,0.0,lcb,inverse,predictable_kelly,,,-18.15089201927185,
0.6236842105263158,500,0.0,lcb,inverse,predictable_kelly,,,-18.15089201927185,
0.6236842105263158,1,0.0,lcb,inverse,greedy_kelly,,,-18.15089201927185,
0.6236842105263158,3,0.0,lcb,inverse,greedy_kelly,,,-18.15089201927185,
0.6236842105263158,10,0.0,lcb,inverse,greedy_kelly,,,-18.15089201927185,
0.6236842105263158,100,0.0,lcb,inverse,greedy_kelly,,,-18.15089201927185,
0.6236842105263158,500,0.0,lcb,inverse,greedy_kelly,,,-18.15089201927185,
0.6236842105263158,1,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.07520818710327148,[0.5 0.5]
0.6236842105263158,3,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.22086334228515625,[0.83333333 0.16666667]
0.6236842105263158,10,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.7302167415618896,[0.75 0.25]
0.6236842105263158,100,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-7.390279531478882,[0.785 0.215]
0.6236842105263158,500,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-36.96958565711975,[0.789 0.211]
0.6236842105263158,1,0.5,uinnsm_product,fixed_predictable,predictable_kelly,294,294.0,-0.35088229179382324,[0.5 0.5]
0.6236842105263158,3,0.5,uinnsm_product,fixed_predictable,predictable_kelly,73,140.0,-1.0515217781066895,[0.16666667 0.83333333]
0.6236842105263158,10,0.5,uinnsm_product,fixed_predictable,predictable_kelly,29,52.0,-3.7128238677978516,[0.25 0.75]
0.6236842105263158,100,0.5,uinnsm_product,fixed_predictable,predictable_kelly,29,52.0,-35.21763324737549,[0.245 0.755]
0.6236842105263158,500,0.5,uinnsm_product,fixed_predictable,predictable_kelly,29,52.0,-177.4239785671234,[0.249 0.751]
0.6236842105263158,1,0.5,uinnsm_product,fixed_predictable,greedy_kelly,294,294.0,-0.786611795425415,[0.5 0.5]
0.6236842105263158,3,0.5,uinnsm_product,fixed_predictable,greedy_kelly,83,83.0,-1.7279818058013916,[0.83333333 0.16666667]
0.6236842105263158,10,0.5,uinnsm_product,fixed_predictable,greedy_kelly,83,83.0,-5.024729251861572,[0.95 0.05]
0.6236842105263158,100,0.5,uinnsm_product,fixed_predictable,greedy_kelly,83,83.0,-47.75922966003418,[0.995 0.005]
0.6236842105263158,500,0.5,uinnsm_product,fixed_predictable,greedy_kelly,83,83.0,-238.18090915679932,[0.999 0.001]
0.6236842105263158,1,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.07571887969970703,[0.5 0.5]
0.6236842105263158,3,0.5,uinnsm_product,agrapa,round_robin,61,61.0,-0.22193217277526855,[0.16666667 0.83333333]
0.6236842105263158,10,0.5,uinnsm_product,agrapa,round_robin,32,32.0,-0.7371582984924316,[0.35 0.65]
0.6236842105263158,100,0.5,uinnsm_product,agrapa,round_robin,24,24.0,-7.368832588195801,[0.375 0.625]
0.6236842105263158,500,0.5,uinnsm_product,agrapa,round_robin,22,22.0,-36.741870641708374,[0.373 0.627]
0.6236842105263158,1,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.35064268112182617,[0.5 0.5]
0.6236842105263158,3,0.5,uinnsm_product,agrapa,predictable_kelly,34,62.0,-1.0522363185882568,[0.16666667 0.83333333]
0.6236842105263158,10,0.5,uinnsm_product,agrapa,predictable_kelly,19,32.0,-3.517925977706909,[0.35 0.65]
0.6236842105263158,100,0.5,uinnsm_product,agrapa,predictable_kelly,18,30.0,-35.25460910797119,[0.295 0.705]
0.6236842105263158,500,0.5,uinnsm_product,agrapa,predictable_kelly,18,30.0,-181.64314126968384,[0.287 0.713]
0.6236842105263158,1,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.8098537921905518,[0.5 0.5]
0.6236842105263158,3,0.5,uinnsm_product,agrapa,greedy_kelly,45,45.0,-1.7838575839996338,[0.16666667 0.83333333]
0.6236842105263158,10,0.5,uinnsm_product,agrapa,greedy_kelly,23,23.0,-5.161112546920776,[0.35 0.65]
0.6236842105263158,100,0.5,uinnsm_product,agrapa,greedy_kelly,18,18.0,-49.112502574920654,[0.315 0.685]
0.6236842105263158,500,0.5,uinnsm_product,agrapa,greedy_kelly,18,18.0,-242.05142736434937,[0.319 0.681]
0.6236842105263158,1,0.5,uinnsm_product,smooth_predictable,round_robin,400,400.0,-0.0748906135559082,[0.5 0.5]
0.6236842105263158,3,0.5,uinnsm_product,smooth_predictable,round_robin,34,34.0,-0.22225213050842285,[0.16666667 0.83333333]
0.6236842105263158,10,0.5,uinnsm_product,smooth_predictable,round_robin,28,28.0,-0.7364976406097412,[0.35 0.65]
0.6236842105263158,100,0.5,uinnsm_product,smooth_predictable,round_robin,26,26.0,-7.324621200561523,[0.325 0.675]
0.6236842105263158,500,0.5,uinnsm_product,smooth_predictable,round_robin,26,26.0,-36.80720114707947,[0.325 0.675]
0.6236842105263158,1,0.5,uinnsm_product,smooth_predictable,predictable_kelly,400,400.0,-0.35271239280700684,[0.5 0.5]
0.6236842105263158,3,0.5,uinnsm_product,smooth_predictable,predictable_kelly,71,136.0,-1.050123929977417,[0.16666667 0.83333333]
0.6236842105263158,10,0.5,uinnsm_product,smooth_predictable,predictable_kelly,37,68.0,-3.5225014686584473,[0.25 0.75]
